epoch,rank,train_time,eval_time,total_time,cpu_usage,gpu_usage,memory_usage,cpu_temp,gpu_temp,gpu_mem_percent,accuracy,top5_accuracy,f1_score,ckf_dim,shard_pct,batch_size,num_workers,lr,all_allocs,global_train_loss,global_eval_loss,local_train_loss,local_eval_loss
1,0,80.28687357902527,0.5998365879058838,80.94458556175232,0.0,537.39264,1265.041408,0.0,52.0,3.233359333412196,91.05504587155963,0.0,0.9104581475257874,,1.0,64,4,2e-05,,0.23099969758738065,0.25243820400413025,0.23099969758738065,0.25243820400413025
2,0,80.7332808971405,0.5778200626373291,81.33569145202637,14.6,1368.228352,2219.282432,0.0,52.0,8.232293453401944,89.79357798165138,0.0,0.8979195356369019,,1.0,64,4,2e-05,,0.12081938768810599,0.2580348723525301,0.12081938768810599,0.2580348723525301
3,0,79.49459028244019,0.7103290557861328,80.24199676513672,13.1,1502.000128,2220.634112,0.0,52.0,9.03716532599909,90.71100917431193,0.0,0.9070826172828674,,1.0,64,4,2e-05,,0.08448540177610284,0.26235177976275803,0.08448540177610284,0.26235177976275803
4,0,80.63502025604248,0.5851624011993408,81.24833178520203,13.7,1913.250816,2221.133824,0.0,52.0,11.511559561128525,90.0229357798165,0.0,0.9001598954200745,,1.0,64,4,2e-05,,0.06112010467397437,0.333674684577032,0.06112010467397437,0.333674684577032
5,0,80.12861371040344,0.5581076145172119,80.72129797935486,13.7,1149.567488,2221.912064,0.0,53.0,6.916664818319827,90.8256880733945,0.0,0.9082177877426147,,1.0,64,4,2e-05,,0.0469507300300951,0.34635827300745414,0.0469507300300951,0.34635827300745414
6,0,79.14433598518372,0.5797398090362549,79.76179099082947,12.5,1370.516992,2221.277184,0.0,54.0,8.24606363734942,90.36697247706422,0.0,0.9035555720329285,,1.0,64,4,2e-05,,0.03452656808541144,0.3513538815559597,0.03452656808541144,0.3513538815559597
7,0,80.78458857536316,0.6427602767944336,81.46292734146118,13.5,1365.57056,2221.678592,0.0,52.0,8.216302172670096,90.36697247706422,0.0,0.9035555720329285,,1.0,64,4,2e-05,,0.02806354959914958,0.35395032550216815,0.02806354959914958,0.35395032550216815
8,0,80.22419238090515,0.5809669494628906,80.83745265007019,15.8,1408.561664,2222.178304,0.0,53.0,8.474969070996234,90.13761467889908,0.0,0.9012077450752258,,1.0,64,4,2e-05,,0.025132196408238244,0.41627768420298167,0.025132196408238244,0.41627768420298167
9,0,80.17371416091919,0.6072535514831543,80.82482838630676,13.3,1657.000448,2222.94016,0.0,50.0,9.96976412629877,89.90825688073394,0.0,0.8988249897956848,,1.0,64,4,2e-05,,0.020800807350053453,0.4199146655721402,0.020800807350053453,0.4199146655721402
10,0,80.8584668636322,0.7634396553039551,81.65524530410767,13.6,1640.709632,2222.989312,0.0,52.0,9.871746293448473,90.71100917431193,0.0,0.9070894122123718,,1.0,64,4,2e-05,,0.017950494825113402,0.47072366836967816,0.017950494825113402,0.47072366836967816
11,0,78.49598813056946,0.5626780986785889,79.08676266670227,9.7,1093.578752,2223.263744,0.0,50.0,6.57979436525305,89.44954128440367,0.0,0.89449542760849,,1.0,64,4,2e-05,,0.016853625578725186,0.49348337715918866,0.016853625578725186,0.49348337715918866
12,0,78.91358065605164,0.5850939750671387,79.5349953174591,9.7,1306.143232,2223.570944,0.0,51.0,7.858742557323395,89.10550458715596,0.0,0.8910308480262756,,1.0,64,4,2e-05,,0.015404969299377125,0.4194496924724054,0.015404969299377125,0.4194496924724054
13,0,79.21821546554565,0.5845913887023926,79.83067607879639,11.2,1815.835136,2257.063936,0.0,53.0,10.925433375722086,89.56422018348624,0.0,0.8952839970588684,,1.0,64,4,2e-05,,0.013968545607581404,0.4826565313776699,0.013968545607581404,0.4826565313776699
