ts,event,job_id,cluster,world_size,note,metadata_json
2025-11-14 20:23:40,submitted,job-b242ac632854,-,2,,"{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Maximize GPU utilization for this run — I’m fine if it uses more energy temporarily.""}"
2025-11-14 20:23:41,started,job-b242ac632854,clusterA,2,"started_on=clusterA, g=2, nodes=['node_a', 'node_b'], queued_sec=0.776658296585083","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""nodes"": [""node_a"", ""node_b""], ""queued_sec"": 0.776658296585083, ""started_ts"": 1763119421.310389}"
2025-11-14 20:28:03,submitted,job-2c117a3bfade,-,2,,"{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""epochs"": 20, ""batch_size_per_gpu"": 128, ""user_request"": ""Please minimize queue waiting time. Start as soon as a slot is available.""}"
2025-11-14 20:28:03,started,job-2c117a3bfade,clusterB,2,"started_on=clusterB, g=2, nodes=['node_e', 'node_f'], queued_sec=0.6729154586791992","{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""nodes"": [""node_e"", ""node_f""], ""queued_sec"": 0.6729154586791992, ""started_ts"": 1763119683.687953}"
2025-11-14 20:34:44,submitted,job-cb7f8c534741,-,2,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed.""}"
2025-11-14 20:34:45,started,job-cb7f8c534741,clusterA,2,"started_on=clusterA, g=2, nodes=['node_c', 'node_d'], queued_sec=0.2911653518676758","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_c"", ""node_d""], ""queued_sec"": 0.2911653518676758, ""started_ts"": 1763120085.1553078}"
2025-11-14 20:39:49,submitted,job-5a805f1df7db,-,1,,"{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Please keep the cost reasonable while still maintaining decent speed.""}"
2025-11-14 20:39:50,submitted,job-b3609b9c332f,-,2,,"{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Maximize GPU utilization for this run — I’m fine if it uses more energy temporarily.""}"
2025-11-14 20:39:50,started,job-5a805f1df7db,clusterB,1,"started_on=clusterB, g=1, nodes=['node_g'], queued_sec=0.7280569076538086","{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""nodes"": [""node_g""], ""queued_sec"": 0.7280569076538086, ""started_ts"": 1763120390.4960968}"
2025-11-14 20:47:27,submitted,job-cbf5b0007224,-,4,,"{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Focus on efficiency. Use GPUs effectively but avoid unnecessary power consumption.""}"
