epoch,rank,train_time,eval_time,total_time,cpu_usage,gpu_usage,memory_usage,cpu_temp,gpu_temp,gpu_mem_percent,accuracy,top5_accuracy,f1_score,ckf_dim,shard_pct,batch_size,num_workers,lr,all_allocs,global_train_loss,global_eval_loss,local_train_loss,local_eval_loss
1,0,7422.83247590065,5.93549370765686,7428.918108463287,0.0,537.39264,1262.526464,0.0,38.0,3.233359333412196,89.90825688073394,0.0,0.8990777730941772,,1.0,16,4,2e-05,,0.2134154825749083,0.23093435304974197,0.2134154825749083,0.23093435304974197
2,0,8644.40133857727,6.650199890136719,8651.25720667839,12.9,1091.74784,2226.929664,0.0,36.0,6.568778218095068,90.36697247706422,0.0,0.9035398364067078,,1.0,16,4,2e-05,,0.11266865274540082,0.2583253493002795,0.11266865274540082,0.2583253493002795
3,0,7762.2542333602905,4.7622528076171875,7767.289491653442,10.9,1361.0368,2227.245056,0.0,36.0,8.189023653910608,89.90825688073394,0.0,0.8990820646286011,,1.0,16,4,2e-05,,0.07585531760169045,0.2597503662109375,0.07585531760169045,0.2597503662109375
4,0,9028.18298459053,4.479856014251709,9032.96103477478,13.8,1363.152384,2227.3024,0.0,36.0,8.201752602472348,89.3348623853211,0.0,0.8928581476211548,,1.0,16,4,2e-05,,0.05345288047149921,0.3296664526703161,0.05345288047149921,0.3296664526703161
5,0,8640.701795578003,5.498788118362427,8646.497434139252,10.4,1363.31008,2227.859456,0.0,46.0,8.202701420516156,90.59633027522936,0.0,0.9059231877326965,,1.0,16,4,2e-05,,0.04012724443059659,0.29845568455687355,0.04012724443059659,0.29845568455687355
6,0,10525.514143943787,9.419295310974121,10535.165086984634,27.8,1091.74784,2229.784576,0.0,37.0,6.568778218095068,89.3348623853211,0.0,0.8932743668556213,,1.0,16,4,2e-05,,0.0325162585932976,0.3647709417780605,0.0325162585932976,0.3647709417780605
7,0,13212.614735841751,4.352397918701172,13217.751646518707,6.9,1091.748864,2231.02976,0.0,24.0,6.568784379251197,89.22018348623853,0.0,0.8916890621185303,,1.0,16,4,2e-05,,0.026753707541593046,0.40770343465542574,0.026753707541593046,0.40770343465542574
8,0,7713.699368715286,3.4347050189971924,7717.28049993515,7.2,1361.8048,2231.267328,0.0,24.0,8.193644521007077,89.3348623853211,0.0,0.8932979702949524,,1.0,16,4,2e-05,,0.023551702233886175,0.38372291774924744,0.023551702233886175,0.38372291774924744
9,0,7562.0294551849365,4.329426527023315,7567.26233792305,19.5,1361.014272,2232.078336,0.0,24.0,8.188888108475778,88.76146788990826,0.0,0.8875933885574341,,1.0,16,4,2e-05,,0.020017928996718587,0.43434909505581637,0.020017928996718587,0.43434909505581637
10,0,6664.414227724075,4.117828607559204,6668.668025255203,4.8,1361.037824,2232.819712,0.0,24.0,8.189029815066737,89.79357798165138,0.0,0.8979356288909912,,1.0,16,4,2e-05,,0.017027662185152156,0.49745853669052825,0.017027662185152156,0.49745853669052825
