Job_ID,Type,Alloc,Batch,GAS,JCT,Energy,Cost
1,ResNet50,64,64,1,59.8,0.64,3.20
3,ResNet50,64,64,1,59.9,0.64,3.20
4,ResNet50,64,64,1,59.4,0.64,3.20
9,ResNet50,64,64,1,59.8,0.64,3.20
2,GPT-FineTune,16,32,1,76.0,0.21,1.03
8,GPT-FineTune,16,32,1,76.2,0.21,1.03
6,DenseNet121,32,64,1,84.6,0.45,2.27
10,DenseNet121,43,64,1,83.6,0.60,3.01
0,BERT-Large,16,64,1,103.5,0.28,1.39
5,BERT-Large,16,64,1,103.0,0.28,1.39
7,BERT-Large,16,64,1,103.3,0.28,1.39
37,ResNet50,48,64,1,60.3,0.49,2.44
42,ResNet50,80,64,1,59.5,0.80,4.00
40,DenseNet121,32,64,1,84.3,0.45,2.27
46,DenseNet121,48,64,1,83.2,0.67,3.36
61,ResNet50,43,64,1,61.3,0.44,2.22
36,BERT-Large,16,64,1,103.6,0.28,1.39
41,BERT-Large,16,64,1,103.7,0.28,1.39
52,ResNet50,16,64,1,91.7,0.25,1.23
45,BERT-Large,16,64,1,103.2,0.28,1.39
14,ResNet50,32,64,1,163.3,0.66,2.19
15,ResNet50,32,64,1,163.8,0.66,2.19
56,ResNet50,16,64,1,91.5,0.25,1.23
69,ResNet50,32,64,1,66.9,0.36,1.79
66,GPT-FineTune,16,32,1,76.3,0.21,1.03
60,DenseNet121,32,64,1,84.9,0.45,2.27
17,ResNet50,32,64,1,163.9,0.66,2.19
77,ResNet50,80,64,1,59.6,0.80,4.00
22,ResNet50,32,64,1,163.9,0.66,2.19
23,ResNet50,32,64,1,163.6,0.66,2.19
25,ResNet50,32,64,1,163.1,0.66,2.19
26,ResNet50,32,64,1,163.9,0.66,2.19
27,ResNet50,32,64,1,163.4,0.66,2.19
28,ResNet50,32,64,1,163.4,0.66,2.19
30,ResNet50,32,64,1,163.0,0.66,2.19
73,ResNet50,16,64,1,91.4,0.25,1.23
84,ResNet50,32,64,1,66.4,0.36,1.79
11,GPT-FineTune,8,32,1,208.4,0.21,0.70
99,ResNet50,43,64,1,61.8,0.44,2.22
71,BERT-Large,16,64,1,103.9,0.28,1.39
72,BERT-Large,16,64,1,103.7,0.28,1.39
20,GPT-FineTune,8,32,1,208.7,0.21,0.70
104,ResNet50,32,64,1,66.9,0.36,1.79
24,GPT-FineTune,8,32,1,208.0,0.21,0.70
90,DenseNet121,48,64,1,83.5,0.67,3.36
100,GPT-FineTune,16,32,1,76.1,0.21,1.03
53,ResNet50,32,64,1,163.2,0.66,2.19
12,DenseNet121,32,64,1,230.5,0.92,3.08
54,ResNet50,32,64,1,163.3,0.66,2.19
55,ResNet50,51,64,1,161.6,1.03,3.44
111,ResNet50,48,64,1,60.4,0.49,2.44
112,ResNet50,80,64,1,59.5,0.80,4.00
19,DenseNet121,32,64,1,231.0,0.92,3.08
109,GPT-FineTune,16,32,1,76.7,0.21,1.03
32,GPT-FineTune,8,32,1,209.0,0.21,0.70
33,GPT-FineTune,8,32,1,208.1,0.21,0.70
106,ResNet50,16,64,1,91.5,0.25,1.23
110,DenseNet121,32,64,1,84.4,0.45,2.27
38,GPT-FineTune,8,32,1,208.8,0.21,0.70
44,GPT-FineTune,8,32,1,208.3,0.21,0.70
50,GPT-FineTune,8,32,1,208.5,0.21,0.70
144,ResNet50,32,64,1,66.9,0.36,1.79
13,BERT-Large,16,64,1,279.4,0.56,1.87
16,BERT-Large,16,64,1,279.1,0.56,1.87
43,DenseNet121,32,64,1,230.4,0.92,3.08
18,BERT-Large,16,64,1,279.7,0.56,1.87
151,ResNet50,48,64,1,60.4,0.49,2.44
21,BERT-Large,16,64,1,279.5,0.56,1.87
49,DenseNet121,32,64,1,230.4,0.92,3.08
135,ResNet50,16,64,1,91.2,0.25,1.23
160,ResNet50,64,64,1,59.2,0.64,3.20
143,DenseNet121,27,64,1,86.0,0.39,1.96
150,GPT-FineTune,16,32,1,76.9,0.21,1.03
132,BERT-Large,16,64,1,104.0,0.28,1.39
134,BERT-Large,16,64,1,103.2,0.28,1.39
29,BERT-Large,16,64,1,279.4,0.56,1.87
31,BERT-Large,16,64,1,279.3,0.56,1.87
142,BERT-Large,16,64,1,103.9,0.28,1.39
34,BERT-Large,16,64,1,279.6,0.56,1.87
35,BERT-Large,16,64,1,279.7,0.56,1.87
161,DenseNet121,32,64,1,84.6,0.45,2.27
39,BERT-Large,16,64,1,279.5,0.56,1.87
108,ResNet50,32,64,1,163.7,0.66,2.19
149,BERT-Large,16,64,1,103.9,0.28,1.39
152,DenseNet121,16,64,1,99.9,0.27,1.33
113,ResNet50,32,64,1,163.1,0.66,2.19
114,ResNet50,32,64,1,163.5,0.66,2.19
158,BERT-Large,16,64,1,104.0,0.28,1.39
47,BERT-Large,16,64,1,279.1,0.56,1.87
159,BERT-Large,16,64,1,103.8,0.28,1.39
48,BERT-Large,16,64,1,279.9,0.56,1.87
51,BERT-Large,16,64,1,279.1,0.56,1.87
171,ResNet50,16,64,1,91.7,0.25,1.23
195,ResNet50,48,64,1,60.7,0.49,2.44
166,BERT-Large,16,64,1,103.7,0.28,1.39
119,ResNet50,32,64,1,163.1,0.66,2.19
122,ResNet50,40,64,1,160.4,0.80,2.68
175,DenseNet121,16,64,1,99.1,0.27,1.33
174,BERT-Large,16,64,1,103.4,0.28,1.39
199,ResNet50,64,64,1,59.2,0.64,3.20
127,ResNet50,32,64,1,163.5,0.66,2.19
200,ResNet50,43,64,1,61.2,0.44,2.22
193,DenseNet121,16,64,1,99.3,0.27,1.33
192,BERT-Large,16,64,1,103.2,0.28,1.39
153,ResNet50,40,64,1,160.4,0.80,2.68
203,ResNet50,16,64,1,91.9,0.25,1.23
118,GPT-FineTune,8,32,1,209.0,0.21,0.70
155,ResNet50,32,64,1,163.4,0.66,2.19
209,ResNet50,16,64,1,91.3,0.25,1.23
206,DenseNet121,16,64,1,99.8,0.27,1.33
130,GPT-FineTune,8,32,1,208.1,0.21,0.70
224,GPT-FineTune,16,32,1,76.6,0.21,1.03
235,ResNet50,48,64,1,60.0,0.49,2.44
222,DenseNet121,32,64,1,85.0,0.45,2.27
215,BERT-Large,16,64,1,103.8,0.28,1.39
120,DenseNet121,32,64,1,230.7,0.92,3.08
147,GPT-FineTune,8,32,1,209.0,0.21,0.70
229,ResNet50,16,64,1,91.2,0.25,1.23
223,BERT-Large,16,64,1,103.0,0.28,1.39
230,DenseNet121,16,64,1,99.5,0.27,1.33
236,ResNet50,16,64,1,91.3,0.25,1.23
246,ResNet50,27,64,1,70.6,0.32,1.60
240,ResNet50,16,64,1,91.0,0.25,1.23
244,GPT-FineTune,16,32,1,76.4,0.21,1.03
233,BERT-Large,16,64,1,103.6,0.28,1.39
243,DenseNet121,32,64,1,84.8,0.45,2.27
196,ResNet50,32,64,1,163.8,0.66,2.19
197,ResNet50,32,64,1,163.4,0.66,2.19
198,ResNet50,32,64,1,163.6,0.66,2.19
116,BERT-Large,16,64,1,279.1,0.56,1.87
255,GPT-FineTune,16,32,1,76.6,0.21,1.03
117,BERT-Large,16,64,1,279.9,0.56,1.87
156,DenseNet121,32,64,1,230.7,0.92,3.08
121,BERT-Large,16,64,1,279.4,0.56,1.87
241,BERT-Large,16,64,1,103.4,0.28,1.39
242,BERT-Large,16,64,1,103.4,0.28,1.39
245,BERT-Large,16,64,1,103.3,0.28,1.39
267,ResNet50,64,64,1,59.4,0.64,3.20
256,ResNet50,16,64,1,91.2,0.25,1.23
129,BERT-Large,16,64,1,279.6,0.56,1.87
