Job_ID,Type,Alloc,Batch,GAS,JCT,Energy,Cost
2,GPT-FineTune,4,32,1,231.0,0.12,0.39
11,GPT-FineTune,4,32,1,231.4,0.12,0.39
33,GPT-FineTune,4,32,1,231.1,0.12,0.39
40,DenseNet121,4,128,1,239.3,0.16,0.80
87,GPT-FineTune,4,32,1,231.6,0.12,0.39
90,DenseNet121,4,128,1,239.5,0.16,0.80
109,GPT-FineTune,4,32,1,231.7,0.12,0.39
120,DenseNet121,4,128,1,239.7,0.16,0.80
147,GPT-FineTune,4,32,1,232.0,0.12,0.39
0,BERT-Large,1,64,1,500.5,0.08,0.42
43,DenseNet121,4,128,1,434.4,0.22,0.72
13,BERT-Large,1,64,1,500.4,0.08,0.42
60,DenseNet121,4,128,1,434.9,0.22,0.72
194,DenseNet121,4,128,1,239.1,0.16,0.80
35,BERT-Large,1,64,1,500.7,0.08,0.42
224,GPT-FineTune,4,32,1,231.6,0.12,0.39
222,DenseNet121,4,128,1,240.0,0.16,0.80
97,DenseNet121,4,128,1,434.9,0.22,0.72
63,BERT-Large,1,64,1,500.5,0.08,0.42
20,GPT-FineTune,4,32,1,597.7,0.23,0.53
254,DenseNet121,4,128,1,239.4,0.16,0.80
124,DenseNet121,4,128,1,434.8,0.22,0.72
262,GPT-FineTune,4,32,1,231.7,0.12,0.39
316,GPT-FineTune,4,32,1,127.4,0.07,0.35
32,GPT-FineTune,4,32,1,598.0,0.23,0.53
137,DenseNet121,4,128,1,434.2,0.22,0.72
50,GPT-FineTune,4,32,1,597.5,0.23,0.53
152,DenseNet121,4,128,1,434.9,0.22,0.72
156,DenseNet121,4,128,1,434.7,0.22,0.72
321,GPT-FineTune,4,32,1,161.3,0.07,0.35
62,GPT-FineTune,4,32,1,598.0,0.23,0.53
281,GPT-FineTune,4,32,1,241.2,0.12,0.39
67,GPT-FineTune,4,32,1,597.0,0.23,0.53
175,DenseNet121,4,128,1,434.1,0.22,0.72
186,DenseNet121,4,128,1,434.9,0.22,0.72
190,DenseNet121,4,128,1,434.5,0.22,0.72
81,GPT-FineTune,4,32,1,597.9,0.23,0.53
285,GPT-FineTune,4,32,1,269.6,0.12,0.39
333,GPT-FineTune,4,32,1,197.0,0.07,0.35
89,GPT-FineTune,4,32,1,597.2,0.23,0.53
378,GPT-FineTune,4,32,1,157.9,0.07,0.35
206,DenseNet121,4,128,1,434.8,0.22,0.72
95,GPT-FineTune,4,32,1,597.4,0.23,0.53
164,BERT-Large,1,64,1,500.4,0.08,0.42
300,GPT-FineTune,4,32,1,272.3,0.12,0.39
103,GPT-FineTune,4,32,1,597.2,0.23,0.53
107,GPT-FineTune,4,32,1,597.3,0.23,0.53
115,GPT-FineTune,4,32,1,597.0,0.23,0.53
432,GPT-FineTune,4,32,1,131.4,0.07,0.35
192,BERT-Large,1,64,1,500.2,0.08,0.42
317,GPT-FineTune,4,32,1,287.9,0.12,0.39
243,DenseNet121,4,128,1,434.8,0.22,0.72
21,BERT-Large,1,64,1,800.5,0.10,0.33
323,GPT-FineTune,4,32,1,298.9,0.12,0.39
219,BERT-Large,1,64,1,500.1,0.08,0.42
148,GPT-FineTune,4,32,1,597.0,0.23,0.53
260,DenseNet121,4,128,1,434.6,0.22,0.72
29,BERT-Large,1,64,1,800.4,0.10,0.33
485,GPT-FineTune,4,32,1,109.9,0.07,0.35
490,GPT-FineTune,4,32,1,113.5,0.07,0.35
369,GPT-FineTune,4,32,1,297.9,0.12,0.39
51,BERT-Large,1,64,1,800.1,0.10,0.33
404,GPT-FineTune,4,32,1,255.8,0.12,0.39
416,GPT-FineTune,4,32,1,250.3,0.12,0.39
251,BERT-Large,1,64,1,500.4,0.08,0.42
516,GPT-FineTune,4,32,1,119.2,0.07,0.35
6,DenseNet121,4,128,1,892.6,0.35,0.79
68,BERT-Large,1,64,1,800.3,0.10,0.33
12,DenseNet121,4,128,1,892.5,0.35,0.79
258,BERT-Large,1,64,1,500.7,0.08,0.42
421,GPT-FineTune,4,32,1,264.4,0.12,0.39
429,GPT-FineTune,4,32,1,259.6,0.12,0.39
74,BERT-Large,1,64,1,800.3,0.10,0.33
454,GPT-FineTune,4,32,1,236.7,0.12,0.39
460,GPT-FineTune,4,32,1,238.0,0.12,0.39
275,BERT-Large,1,64,1,500.6,0.08,0.42
276,BERT-Large,1,64,1,500.5,0.08,0.42
277,BERT-Large,1,64,1,500.6,0.08,0.42
474,GPT-FineTune,4,32,1,234.0,0.12,0.39
557,GPT-FineTune,4,32,1,116.0,0.07,0.35
94,BERT-Large,1,64,1,800.5,0.10,0.33
46,DenseNet121,4,128,1,892.2,0.35,0.79
561,GPT-FineTune,4,32,1,123.9,0.07,0.35
244,GPT-FineTune,4,32,1,597.4,0.23,0.53
498,GPT-FineTune,4,32,1,231.2,0.12,0.39
255,GPT-FineTune,4,32,1,597.6,0.23,0.53
290,BERT-Large,1,64,1,527.1,0.08,0.42
1,ResNet50,1,128,1,1000.8,0.17,0.83
121,BERT-Large,1,64,1,800.4,0.10,0.33
589,GPT-FineTune,4,32,1,126.3,0.07,0.35
9,ResNet50,1,128,1,1000.8,0.17,0.83
15,ResNet50,1,128,1,1000.8,0.17,0.83
293,BERT-Large,1,64,1,540.9,0.08,0.42
134,BERT-Large,1,64,1,800.2,0.10,0.33
22,ResNet50,1,128,1,1000.9,0.17,0.83
26,ResNet50,1,128,1,1000.9,0.17,0.83
525,GPT-FineTune,4,32,1,250.0,0.12,0.39
527,GPT-FineTune,4,32,1,258.0,0.12,0.39
530,GPT-FineTune,4,32,1,260.7,0.12,0.39
295,BERT-Large,1,64,1,579.6,0.08,0.42
613,GPT-FineTune,4,32,1,125.7,0.07,0.35
615,GPT-FineTune,4,32,1,131.2,0.07,0.35
555,GPT-FineTune,4,32,1,242.0,0.12,0.39
55,ResNet50,1,128,1,1000.6,0.17,0.83
64,ResNet50,1,128,1,1000.6,0.17,0.83
297,BERT-Large,1,64,1,616.3,0.08,0.42
562,GPT-FineTune,4,32,1,263.5,0.12,0.39
572,GPT-FineTune,4,32,1,251.7,0.12,0.39
657,GPT-FineTune,4,32,1,109.2,0.07,0.35
69,ResNet50,1,128,1,1000.9,0.17,0.83
205,BERT-Large,1,64,1,800.2,0.10,0.33
585,GPT-FineTune,4,32,1,244.0,0.12,0.39
76,ResNet50,1,128,1,1000.3,0.17,0.83
220,BERT-Large,1,64,1,800.5,0.10,0.33
604,GPT-FineTune,4,32,1,240.9,0.12,0.39
605,GPT-FineTune,4,32,1,243.3,0.12,0.39
161,DenseNet121,4,128,1,892.6,0.35,0.79
84,ResNet50,1,128,1,1000.4,0.17,0.83
86,ResNet50,1,128,1,1000.8,0.17,0.83
233,BERT-Large,1,64,1,800.6,0.10,0.33
180,DenseNet121,4,128,1,892.9,0.35,0.79
606,GPT-FineTune,4,32,1,260.1,0.12,0.39
675,GPT-FineTune,4,32,1,132.4,0.07,0.35
239,BERT-Large,1,64,1,800.8,0.10,0.33
608,GPT-FineTune,4,32,1,256.7,0.12,0.39
683,GPT-FineTune,4,32,1,128.2,0.07,0.35
188,DenseNet121,4,128,1,892.1,0.35,0.79
108,ResNet50,1,128,1,1000.7,0.17,0.83
611,GPT-FineTune,4,32,1,257.6,0.12,0.39
111,ResNet50,1,128,1,1000.4,0.17,0.83
114,ResNet50,1,128,1,1000.5,0.17,0.83
193,DenseNet121,4,128,1,892.3,0.35,0.79
249,BERT-Large,1,64,1,800.8,0.10,0.33
710,GPT-FineTune,4,32,1,117.7,0.07,0.35
645,GPT-FineTune,4,32,1,242.0,0.12,0.39
327,GPT-FineTune,4,32,1,685.9,0.23,0.53
144,ResNet50,1,128,1,1000.9,0.17,0.83
151,ResNet50,1,128,1,1000.4,0.17,0.83
274,BERT-Large,1,64,1,800.6,0.10,0.33
153,ResNet50,1,128,1,1000.4,0.17,0.83
230,DenseNet121,4,128,1,892.5,0.35,0.79
411,GPT-FineTune,4,32,1,619.0,0.23,0.53
339,BERT-Large,1,64,1,710.1,0.08,0.42
167,ResNet50,1,128,1,1000.4,0.17,0.83
176,ResNet50,1,128,1,1000.9,0.17,0.83
757,GPT-FineTune,4,32,1,107.5,0.07,0.35
418,GPT-FineTune,4,32,1,630.4,0.23,0.53
659,GPT-FineTune,4,32,1,268.6,0.12,0.39
183,ResNet50,1,128,1,1000.8,0.17,0.83
663,GPT-FineTune,4,32,1,272.8,0.12,0.39
187,ResNet50,1,128,1,1000.3,0.17,0.83
669,GPT-FineTune,4,32,1,272.4,0.12,0.39
449,GPT-FineTune,4,32,1,613.1,0.23,0.53
361,BERT-Large,1,64,1,726.9,0.08,0.42
459,GPT-FineTune,4,32,1,604.6,0.23,0.53
196,ResNet50,1,128,1,1000.8,0.17,0.83
684,GPT-FineTune,4,32,1,249.6,0.12,0.39
265,DenseNet121,4,128,1,892.1,0.35,0.79
203,ResNet50,1,128,1,1000.9,0.17,0.83
209,ResNet50,1,128,1,1000.3,0.17,0.83
776,GPT-FineTune,4,32,1,122.2,0.07,0.35
273,DenseNet121,4,128,1,892.6,0.35,0.79
366,BERT-Large,1,64,1,760.1,0.08,0.42
693,GPT-FineTune,4,32,1,261.6,0.12,0.39
5,BERT-Large,1,64,1,1333.0,0.13,0.30
7,BERT-Large,1,64,1,1333.3,0.13,0.30
697,GPT-FineTune,4,32,1,259.7,0.12,0.39
491,GPT-FineTune,4,32,1,603.1,0.23,0.53
714,GPT-FineTune,4,32,1,247.8,0.12,0.39
512,GPT-FineTune,4,32,1,600.2,0.23,0.53
723,GPT-FineTune,4,32,1,257.7,0.12,0.39
725,GPT-FineTune,4,32,1,259.0,0.12,0.39
822,GPT-FineTune,4,32,1,119.0,0.07,0.35
515,GPT-FineTune,4,32,1,607.6,0.23,0.53
248,ResNet50,1,128,1,1000.3,0.17,0.83
385,BERT-Large,1,64,1,794.4,0.08,0.42
39,BERT-Large,1,64,1,1333.5,0.13,0.30
747,GPT-FineTune,4,32,1,239.9,0.12,0.39
41,BERT-Large,1,64,1,1333.7,0.13,0.30
758,GPT-FineTune,4,32,1,235.0,0.12,0.39
45,BERT-Large,1,64,1,1333.2,0.13,0.30
389,BERT-Large,1,64,1,806.3,0.08,0.42
263,ResNet50,1,128,1,1000.7,0.17,0.83
59,BERT-Large,1,64,1,1333.1,0.13,0.30
850,GPT-FineTune,4,32,1,142.7,0.07,0.35
267,ResNet50,1,128,1,1000.4,0.17,0.83
549,GPT-FineTune,4,32,1,607.9,0.23,0.53
396,BERT-Large,1,64,1,829.6,0.08,0.42
397,BERT-Large,1,64,1,832.6,0.08,0.42
401,BERT-Large,1,64,1,830.1,0.08,0.42
788,GPT-FineTune,4,32,1,235.6,0.12,0.39
279,ResNet50,1,128,1,1000.7,0.17,0.83
280,ResNet50,1,128,1,1000.2,0.17,0.83
904,GPT-FineTune,4,32,1,122.3,0.07,0.35
93,BERT-Large,1,64,1,1333.5,0.13,0.30
594,GPT-FineTune,4,32,1,612.5,0.23,0.53
101,BERT-Large,1,64,1,1333.9,0.13,0.30
423,BERT-Large,1,64,1,854.9,0.08,0.42
425,BERT-Large,1,64,1,854.0,0.08,0.42
829,GPT-FineTune,4,32,1,239.3,0.12,0.39
603,GPT-FineTune,4,32,1,605.2,0.23,0.53
435,BERT-Large,1,64,1,846.1,0.08,0.42
831,GPT-FineTune,4,32,1,244.3,0.12,0.39
444,BERT-Large,1,64,1,843.6,0.08,0.42
453,BERT-Large,1,64,1,824.9,0.08,0.42
832,GPT-FineTune,4,32,1,250.5,0.12,0.39
301,BERT-Large,1,64,1,1033.0,0.10,0.33
302,BERT-Large,1,64,1,1033.0,0.10,0.33
303,BERT-Large,1,64,1,1029.4,0.10,0.33
306,BERT-Large,1,64,1,1025.0,0.10,0.33
457,BERT-Large,1,64,1,832.1,0.08,0.42
924,GPT-FineTune,4,32,1,150.8,0.07,0.35
320,BERT-Large,1,64,1,1010.7,0.10,0.33
325,BERT-Large,1,64,1,1004.0,0.10,0.33
328,BERT-Large,1,64,1,998.6,0.10,0.33
329,BERT-Large,1,64,1,998.3,0.10,0.33
465,BERT-Large,1,64,1,833.5,0.08,0.42
8,GPT-FineTune,4,32,1,1530.2,0.39,0.85
847,GPT-FineTune,4,32,1,258.3,0.12,0.39
128,BERT-Large,1,64,1,1333.3,0.13,0.30
129,BERT-Large,1,64,1,1333.6,0.13,0.30
131,BERT-Large,1,64,1,1333.6,0.13,0.30
133,BERT-Large,1,64,1,1333.6,0.13,0.30
136,BERT-Large,1,64,1,1333.6,0.13,0.30
140,BERT-Large,1,64,1,1333.4,0.13,0.30
142,BERT-Large,1,64,1,1333.9,0.13,0.30
468,BERT-Large,1,64,1,852.0,0.08,0.42
24,GPT-FineTune,4,32,1,1530.0,0.39,0.85
146,BERT-Large,1,64,1,1333.4,0.13,0.30
344,BERT-Large,1,64,1,1009.0,0.10,0.33
347,BERT-Large,1,64,1,1005.4,0.10,0.33
349,BERT-Large,1,64,1,1005.2,0.10,0.33
351,BERT-Large,1,64,1,1004.0,0.10,0.33
865,GPT-FineTune,4,32,1,260.1,0.12,0.39
867,GPT-FineTune,4,32,1,263.2,0.12,0.39
634,GPT-FineTune,4,32,1,612.6,0.23,0.53
157,BERT-Large,1,64,1,1333.3,0.13,0.30
876,GPT-FineTune,4,32,1,255.1,0.12,0.39
159,BERT-Large,1,64,1,1333.8,0.13,0.30
469,BERT-Large,1,64,1,875.9,0.08,0.42
952,GPT-FineTune,4,32,1,172.0,0.07,0.35
38,GPT-FineTune,4,32,1,1530.8,0.39,0.85
646,GPT-FineTune,4,32,1,617.2,0.23,0.53
44,GPT-FineTune,4,32,1,1530.3,0.39,0.85
173,BERT-Large,1,64,1,1334.0,0.13,0.30
471,BERT-Large,1,64,1,890.3,0.08,0.42
472,BERT-Large,1,64,1,884.8,0.08,0.42
178,BERT-Large,1,64,1,1333.2,0.13,0.30
895,GPT-FineTune,4,32,1,256.7,0.12,0.39
908,GPT-FineTune,4,32,1,243.8,0.12,0.39
475,BERT-Large,1,64,1,890.0,0.08,0.42
362,BERT-Large,1,64,1,1057.2,0.10,0.33
495,BERT-Large,1,64,1,876.8,0.08,0.42
915,GPT-FineTune,4,32,1,256.2,0.12,0.39
23,ResNet50,1,128,1,1600.6,0.20,0.67
65,GPT-FineTune,4,32,1,1530.5,0.39,0.85
918,GPT-FineTune,4,32,1,255.1,0.12,0.39
25,ResNet50,1,128,1,1600.1,0.20,0.67
66,GPT-FineTune,4,32,1,1530.3,0.39,0.85
975,GPT-FineTune,4,32,1,181.5,0.07,0.35
370,BERT-Large,1,64,1,1070.3,0.10,0.33
202,BERT-Large,1,64,1,1333.5,0.13,0.30
517,BERT-Large,1,64,1,870.8,0.08,0.42
204,BERT-Large,1,64,1,1333.8,0.13,0.30
208,BERT-Large,1,64,1,1333.3,0.13,0.30
519,BERT-Large,1,64,1,872.4,0.08,0.42
216,BERT-Large,1,64,1,1333.5,0.13,0.30
223,BERT-Large,1,64,1,1333.0,0.13,0.30
524,BERT-Large,1,64,1,887.6,0.08,0.42
531,BERT-Large,1,64,1,879.5,0.08,0.42
534,BERT-Large,1,64,1,876.8,0.08,0.42
537,BERT-Large,1,64,1,870.5,0.08,0.42
52,ResNet50,1,128,1,1600.7,0.20,0.67
384,BERT-Large,1,64,1,1078.9,0.10,0.33
85,GPT-FineTune,4,32,1,1530.0,0.39,0.85
543,BERT-Large,1,64,1,864.7,0.08,0.42
947,GPT-FineTune,4,32,1,267.3,0.12,0.39
91,GPT-FineTune,4,32,1,1530.3,0.39,0.85
56,ResNet50,1,128,1,1600.5,0.20,0.67
560,BERT-Large,1,64,1,849.1,0.08,0.42
566,BERT-Large,1,64,1,843.4,0.08,0.42
100,GPT-FineTune,4,32,1,1530.1,0.39,0.85
237,BERT-Large,1,64,1,1333.3,0.13,0.30
238,BERT-Large,1,64,1,1333.2,0.13,0.30
105,GPT-FineTune,4,32,1,1530.5,0.39,0.85
388,BERT-Large,1,64,1,1104.8,0.10,0.33
70,ResNet50,1,128,1,1600.0,0.20,0.67
241,BERT-Large,1,64,1,1333.4,0.13,0.30
393,BERT-Large,1,64,1,1114.5,0.10,0.33
77,ResNet50,1,128,1,1600.6,0.20,0.67
578,BERT-Large,1,64,1,860.3,0.08,0.42
118,GPT-FineTune,4,32,1,1531.0,0.39,0.85
123,GPT-FineTune,4,32,1,1530.5,0.39,0.85
961,GPT-FineTune,4,32,1,307.6,0.12,0.39
82,ResNet50,1,128,1,1600.2,0.20,0.67
130,GPT-FineTune,4,32,1,1530.1,0.39,0.85
584,BERT-Large,1,64,1,867.7,0.08,0.42
596,BERT-Large,1,64,1,856.9,0.08,0.42
963,GPT-FineTune,4,32,1,314.3,0.12,0.39
261,BERT-Large,1,64,1,1333.9,0.13,0.30
965,GPT-FineTune,4,32,1,311.3,0.12,0.39
92,ResNet50,1,128,1,1600.9,0.20,0.67
972,GPT-FineTune,4,32,1,300.2,0.12,0.39
403,BERT-Large,1,64,1,1139.8,0.10,0.33
598,BERT-Large,1,64,1,867.4,0.08,0.42
756,GPT-FineTune,4,32,1,598.0,0.23,0.53
599,BERT-Large,1,64,1,867.8,0.08,0.42
271,BERT-Large,1,64,1,1333.3,0.13,0.30
978,GPT-FineTune,4,32,1,301.6,0.12,0.39
102,ResNet50,1,128,1,1600.6,0.20,0.67
150,GPT-FineTune,4,32,1,1530.9,0.39,0.85
600,BERT-Large,1,64,1,876.7,0.08,0.42
980,GPT-FineTune,4,32,1,305.8,0.12,0.39
106,ResNet50,1,128,1,1600.5,0.20,0.67
601,BERT-Large,1,64,1,882.5,0.08,0.42
770,GPT-FineTune,4,32,1,599.7,0.23,0.53
607,BERT-Large,1,64,1,879.9,0.08,0.42
614,BERT-Large,1,64,1,858.5,0.08,0.42
990,GPT-FineTune,4,32,1,303.1,0.12,0.39
119,ResNet50,1,128,1,1600.1,0.20,0.67
991,GPT-FineTune,4,32,1,305.0,0.12,0.39
182,GPT-FineTune,4,32,1,1530.3,0.39,0.85
287,BERT-Large,1,64,1,1333.0,0.13,0.30
431,BERT-Large,1,64,1,1145.1,0.10,0.33
993,GPT-FineTune,4,32,1,306.9,0.12,0.39
621,BERT-Large,1,64,1,859.4,0.08,0.42
456,BERT-Large,1,64,1,1123.1,0.10,0.33
625,BERT-Large,1,64,1,866.2,0.08,0.42
189,GPT-FineTune,4,32,1,1530.5,0.39,0.85
627,BERT-Large,1,64,1,867.6,0.08,0.42
191,GPT-FineTune,4,32,1,1530.0,0.39,0.85
631,BERT-Large,1,64,1,870.2,0.08,0.42
154,ResNet50,1,128,1,1600.2,0.20,0.67
155,ResNet50,1,128,1,1600.4,0.20,0.67
797,GPT-FineTune,4,32,1,623.4,0.23,0.53
806,GPT-FineTune,4,32,1,617.9,0.23,0.53
210,GPT-FineTune,4,32,1,1530.8,0.39,0.85
10,DenseNet121,4,128,1,1844.6,0.47,1.02
19,DenseNet121,4,128,1,1845.0,0.47,1.02
171,ResNet50,1,128,1,1600.7,0.20,0.67
830,GPT-FineTune,4,32,1,601.5,0.23,0.53
231,GPT-FineTune,4,32,1,1531.0,0.39,0.85
638,BERT-Large,1,64,1,921.3,0.08,0.42
836,GPT-FineTune,4,32,1,616.7,0.23,0.53
639,BERT-Large,1,64,1,924.3,0.08,0.42
838,GPT-FineTune,4,32,1,622.0,0.23,0.53
195,ResNet50,1,128,1,1600.7,0.20,0.67
848,GPT-FineTune,4,32,1,625.5,0.23,0.53
655,BERT-Large,1,64,1,909.8,0.08,0.42
199,ResNet50,1,128,1,1600.2,0.20,0.67
662,BERT-Large,1,64,1,908.9,0.08,0.42
283,DenseNet121,4,128,1,1456.3,0.16,0.80
247,GPT-FineTune,4,32,1,1530.9,0.39,0.85
481,BERT-Large,1,64,1,1184.6,0.10,0.33
49,DenseNet121,4,128,1,1844.4,0.47,1.02
857,GPT-FineTune,4,32,1,629.6,0.23,0.53
670,BERT-Large,1,64,1,910.1,0.08,0.42
58,DenseNet121,4,128,1,1844.1,0.47,1.02
259,GPT-FineTune,4,32,1,1530.5,0.39,0.85
499,BERT-Large,1,64,1,1182.8,0.10,0.33
264,GPT-FineTune,4,32,1,1530.2,0.39,0.85
671,BERT-Large,1,64,1,923.6,0.08,0.42
873,GPT-FineTune,4,32,1,629.9,0.23,0.53
672,BERT-Large,1,64,1,925.8,0.08,0.42
676,BERT-Large,1,64,1,916.0,0.08,0.42
680,BERT-Large,1,64,1,914.2,0.08,0.42
682,BERT-Large,1,64,1,913.4,0.08,0.42
520,BERT-Large,1,64,1,1181.2,0.10,0.33
236,ResNet50,1,128,1,1600.3,0.20,0.67
522,BERT-Large,1,64,1,1181.7,0.10,0.33
902,GPT-FineTune,4,32,1,618.0,0.23,0.53
909,GPT-FineTune,4,32,1,616.7,0.23,0.53
550,BERT-Large,1,64,1,1158.7,0.10,0.33
551,BERT-Large,1,64,1,1157.7,0.10,0.33
553,BERT-Large,1,64,1,1153.0,0.10,0.33
556,BERT-Large,1,64,1,1150.1,0.10,0.33
246,ResNet50,1,128,1,1600.6,0.20,0.67
250,ResNet50,1,128,1,1600.0,0.20,0.67
567,BERT-Large,1,64,1,1143.9,0.10,0.33
253,ResNet50,1,128,1,1600.6,0.20,0.67
88,DenseNet121,4,128,1,1844.2,0.47,1.02
257,ResNet50,1,128,1,1600.0,0.20,0.67
690,BERT-Large,1,64,1,929.1,0.08,0.42
98,DenseNet121,4,128,1,1844.1,0.47,1.02
696,BERT-Large,1,64,1,922.7,0.08,0.42
700,BERT-Large,1,64,1,926.6,0.08,0.42
16,BERT-Large,1,64,1,2000.1,0.13,0.28
702,BERT-Large,1,64,1,927.5,0.08,0.42
705,BERT-Large,1,64,1,923.5,0.08,0.42
18,BERT-Large,1,64,1,2000.7,0.13,0.28
110,DenseNet121,4,128,1,1844.4,0.47,1.02
706,BERT-Large,1,64,1,933.5,0.08,0.42
946,GPT-FineTune,4,32,1,616.9,0.23,0.53
269,ResNet50,1,128,1,1600.0,0.20,0.67
707,BERT-Large,1,64,1,940.3,0.08,0.42
587,BERT-Large,1,64,1,1166.2,0.10,0.33
31,BERT-Large,1,64,1,2000.3,0.13,0.28
