Job_ID,Type,Alloc,Batch,GAS,JCT,Energy,Cost
2,GPT-FineTune,4,32,1,106.0,0.07,0.35
8,GPT-FineTune,4,32,1,106.2,0.07,0.35
33,GPT-FineTune,4,32,1,157.1,0.07,0.35
11,GPT-FineTune,4,32,1,231.4,0.12,0.39
20,GPT-FineTune,4,32,1,231.7,0.12,0.39
38,GPT-FineTune,4,32,1,257.8,0.07,0.35
19,DenseNet121,4,64,1,435.0,0.22,0.72
43,DenseNet121,4,64,1,491.4,0.16,0.80
35,BERT-Large,1,64,1,557.7,0.08,0.42
36,BERT-Large,1,64,1,554.6,0.08,0.42
39,BERT-Large,1,64,1,553.5,0.08,0.42
24,GPT-FineTune,4,32,1,597.0,0.23,0.53
32,GPT-FineTune,4,32,1,598.0,0.23,0.53
40,DenseNet121,4,64,1,614.3,0.22,0.72
44,GPT-FineTune,4,32,1,620.3,0.12,0.39
46,DenseNet121,4,64,1,728.2,0.16,0.80
6,DenseNet121,4,64,4,1024.6,0.26,0.57
10,DenseNet121,4,64,4,1024.6,0.26,0.57
12,DenseNet121,4,64,4,1024.5,0.26,0.57
58,DenseNet121,4,64,1,949.1,0.16,0.80
41,BERT-Large,1,64,1,990.7,0.10,0.33
45,BERT-Large,1,64,1,985.2,0.10,0.33
47,BERT-Large,1,64,1,981.1,0.10,0.33
0,BERT-Large,1,64,4,1111.5,0.07,0.15
37,ResNet50,1,64,1,1054.3,0.17,0.83
5,BERT-Large,1,64,4,1111.0,0.07,0.15
48,BERT-Large,1,64,1,1040.9,0.08,0.42
51,BERT-Large,1,64,1,1039.1,0.08,0.42
7,BERT-Large,1,64,4,1111.3,0.07,0.15
13,BERT-Large,1,64,4,1111.4,0.07,0.15
16,BERT-Large,1,64,4,1111.1,0.07,0.15
18,BERT-Large,1,64,4,1111.7,0.07,0.15
50,GPT-FineTune,4,32,1,1173.5,0.23,0.53
21,BERT-Large,1,64,1,1333.5,0.13,0.30
29,BERT-Large,1,64,1,1333.4,0.13,0.30
31,BERT-Large,1,64,1,1333.3,0.13,0.30
34,BERT-Large,1,64,1,1333.6,0.13,0.30
57,BERT-Large,1,64,1,1399.2,0.10,0.33
59,BERT-Large,1,64,1,1398.1,0.10,0.33
63,BERT-Large,1,64,1,1390.5,0.10,0.33
49,DenseNet121,4,64,1,1445.4,0.35,0.79
71,BERT-Large,1,64,1,1418.9,0.08,0.42
72,BERT-Large,1,64,1,1418.7,0.08,0.42
74,BERT-Large,1,64,1,1417.3,0.08,0.42
52,ResNet50,1,64,1,1538.7,0.17,0.83
65,GPT-FineTune,4,32,1,1748.5,0.23,0.53
42,ResNet50,1,64,1,1787.5,0.20,0.67
75,BERT-Large,1,64,1,1730.4,0.10,0.33
62,GPT-FineTune,4,32,4,1788.0,0.22,0.47
73,ResNet50,1,64,1,1917.4,0.17,0.83
60,DenseNet121,4,64,4,1959.9,0.26,0.57
79,ResNet50,1,64,1,1983.9,0.17,0.83
82,ResNet50,1,64,1,1980.2,0.17,0.83
83,ResNet50,1,64,1,1978.1,0.17,0.83
66,GPT-FineTune,4,32,1,2014.3,0.23,0.53
68,BERT-Large,1,64,4,2045.3,0.07,0.15
1,ResNet50,1,64,4,2222.8,0.14,0.31
3,ResNet50,1,64,4,2222.9,0.14,0.31
4,ResNet50,1,64,4,2222.4,0.14,0.31
80,BERT-Large,1,64,4,2094.7,0.07,0.15
9,ResNet50,1,64,4,2222.8,0.14,0.31
14,ResNet50,1,64,4,2222.3,0.14,0.31
15,ResNet50,1,64,4,2222.8,0.14,0.31
17,ResNet50,1,64,4,2222.9,0.14,0.31
93,BERT-Large,1,64,4,2087.5,0.07,0.15
53,ResNet50,1,64,1,2200.2,0.20,0.67
54,ResNet50,1,64,1,2197.3,0.20,0.67
55,ResNet50,1,64,1,2195.6,0.20,0.67
56,ResNet50,1,64,1,2191.5,0.20,0.67
61,ResNet50,1,64,1,2191.3,0.20,0.67
67,GPT-FineTune,4,32,1,2341.0,0.23,0.53
108,ResNet50,1,64,1,2362.7,0.17,0.83
111,ResNet50,1,64,1,2354.4,0.17,0.83
112,ResNet50,1,64,1,2353.5,0.17,0.83
117,BERT-Large,1,64,1,2345.9,0.08,0.42
113,ResNet50,1,64,1,2429.1,0.17,0.83
121,BERT-Large,1,64,1,2414.4,0.08,0.42
76,ResNet50,1,64,1,2530.3,0.20,0.67
77,ResNet50,1,64,1,2528.6,0.20,0.67
116,BERT-Large,1,64,1,2462.1,0.10,0.33
94,BERT-Large,1,64,1,2534.5,0.13,0.30
22,ResNet50,1,64,1,2667.9,0.26,0.59
23,ResNet50,1,64,1,2667.6,0.26,0.59
25,ResNet50,1,64,1,2667.1,0.26,0.59
26,ResNet50,1,64,1,2667.9,0.26,0.59
27,ResNet50,1,64,1,2667.4,0.26,0.59
28,ResNet50,1,64,1,2667.4,0.26,0.59
96,BERT-Large,1,64,1,2555.4,0.13,0.30
88,DenseNet121,4,64,1,2560.2,0.22,0.72
30,ResNet50,1,64,1,2667.0,0.26,0.59
87,GPT-FineTune,4,32,1,2564.6,0.23,0.53
101,BERT-Large,1,64,1,2558.9,0.13,0.30
81,GPT-FineTune,4,32,4,2601.9,0.22,0.47
90,DenseNet121,4,64,1,2625.5,0.16,0.80
85,GPT-FineTune,4,32,4,2759.0,0.22,0.47
91,GPT-FineTune,4,32,1,2790.3,0.12,0.39
98,DenseNet121,4,64,1,2862.1,0.16,0.80
89,GPT-FineTune,4,32,1,2890.2,0.23,0.53
102,ResNet50,1,64,1,2922.6,0.20,0.67
104,ResNet50,1,64,1,2919.9,0.20,0.67
106,ResNet50,1,64,1,2915.5,0.20,0.67
136,BERT-Large,1,64,1,2869.6,0.10,0.33
119,ResNet50,1,64,1,2916.1,0.17,0.83
122,ResNet50,1,64,1,2914.4,0.17,0.83
139,BERT-Large,1,64,1,2897.7,0.08,0.42
105,GPT-FineTune,4,32,1,2955.5,0.07,0.35
103,GPT-FineTune,4,32,1,3010.2,0.12,0.39
64,ResNet50,1,64,4,3162.6,0.14,0.31
69,ResNet50,1,64,4,3149.9,0.14,0.31
70,ResNet50,1,64,4,3149.0,0.14,0.31
95,GPT-FineTune,4,32,1,3157.4,0.23,0.53
109,GPT-FineTune,4,32,1,3140.7,0.12,0.39
78,ResNet50,1,64,4,3202.3,0.14,0.31
128,BERT-Large,1,64,4,3128.3,0.07,0.15
129,BERT-Large,1,64,4,3128.6,0.07,0.15
84,ResNet50,1,64,4,3193.4,0.14,0.31
131,BERT-Large,1,64,4,3131.6,0.07,0.15
86,ResNet50,1,64,4,3196.8,0.14,0.31
132,BERT-Large,1,64,4,3135.0,0.07,0.15
92,ResNet50,1,64,4,3193.9,0.14,0.31
133,BERT-Large,1,64,4,3135.6,0.07,0.15
134,BERT-Large,1,64,4,3138.2,0.07,0.15
110,DenseNet121,4,64,1,3183.4,0.16,0.80
115,GPT-FineTune,4,32,1,3221.0,0.12,0.39
114,ResNet50,1,64,1,3267.5,0.20,0.67
140,BERT-Large,1,64,1,3235.4,0.10,0.33
141,BERT-Large,1,64,1,3234.9,0.10,0.33
142,BERT-Large,1,64,1,3233.9,0.10,0.33
123,GPT-FineTune,4,32,1,3267.5,0.07,0.35
130,GPT-FineTune,4,32,1,3367.1,0.07,0.35
138,ResNet50,1,64,1,3396.8,0.17,0.83
159,BERT-Large,1,64,1,3367.8,0.08,0.42
162,BERT-Large,1,64,1,3363.4,0.08,0.42
107,GPT-FineTune,4,32,1,3464.3,0.23,0.53
120,DenseNet121,4,64,1,3554.7,0.22,0.72
100,GPT-FineTune,4,32,4,3594.1,0.22,0.47
97,DenseNet121,4,64,4,3603.9,0.26,0.57
137,DenseNet121,4,64,1,3598.2,0.16,0.80
124,DenseNet121,4,64,1,3638.8,0.22,0.72
118,GPT-FineTune,4,32,1,3713.0,0.23,0.53
147,GPT-FineTune,4,32,1,3754.0,0.12,0.39
146,BERT-Large,1,64,1,3800.4,0.13,0.30
149,BERT-Large,1,64,1,3794.9,0.13,0.30
157,BERT-Large,1,64,1,3802.3,0.13,0.30
99,ResNet50,1,64,1,3887.8,0.26,0.59
158,BERT-Large,1,64,1,3810.0,0.13,0.30
152,DenseNet121,4,64,1,3816.9,0.16,0.80
160,ResNet50,1,64,1,3868.2,0.17,0.83
185,BERT-Large,1,64,1,3836.8,0.08,0.42
177,BERT-Large,1,64,1,3987.5,0.10,0.33
178,BERT-Large,1,64,1,3988.2,0.10,0.33
179,BERT-Large,1,64,1,3988.0,0.10,0.33
156,DenseNet121,4,64,1,4033.7,0.22,0.72
180,DenseNet121,4,64,1,4028.9,0.16,0.80
125,ResNet50,1,64,4,4167.2,0.14,0.31
163,BERT-Large,1,64,4,4117.0,0.07,0.15
164,BERT-Large,1,64,4,4116.4,0.07,0.15
165,BERT-Large,1,64,4,4116.1,0.07,0.15
175,DenseNet121,4,64,1,4155.1,0.22,0.72
166,BERT-Large,1,64,4,4185.7,0.07,0.15
126,ResNet50,1,64,4,4237.3,0.14,0.31
127,ResNet50,1,64,4,4238.5,0.14,0.31
169,BERT-Large,1,64,4,4192.5,0.07,0.15
173,BERT-Large,1,64,4,4195.0,0.07,0.15
174,BERT-Large,1,64,4,4193.4,0.07,0.15
135,ResNet50,1,64,4,4249.2,0.14,0.31
182,GPT-FineTune,4,32,1,4238.3,0.12,0.39
143,DenseNet121,4,64,1,4310.0,0.35,0.79
186,DenseNet121,4,64,1,4253.9,0.16,0.80
148,GPT-FineTune,4,32,4,4373.0,0.22,0.47
150,GPT-FineTune,4,32,4,4373.9,0.22,0.47
183,ResNet50,1,64,1,4343.8,0.17,0.83
184,ResNet50,1,64,1,4341.0,0.17,0.83
189,GPT-FineTune,4,32,1,4367.5,0.12,0.39
193,DenseNet121,4,64,1,4482.3,0.16,0.80
161,DenseNet121,4,64,1,4550.6,0.35,0.79
210,GPT-FineTune,4,32,1,4563.8,0.07,0.35
190,DenseNet121,4,64,1,4656.5,0.22,0.72
181,ResNet50,1,64,1,4787.2,0.20,0.67
202,BERT-Large,1,64,1,4743.5,0.10,0.33
206,DenseNet121,4,64,1,4772.8,0.22,0.72
198,ResNet50,1,64,1,4811.6,0.17,0.83
214,BERT-Large,1,64,1,4793.0,0.08,0.42
199,ResNet50,1,64,1,4809.2,0.17,0.83
218,DenseNet121,4,64,1,4795.4,0.16,0.80
191,GPT-FineTune,4,32,1,4840.0,0.23,0.53
224,GPT-FineTune,4,32,1,4886.6,0.07,0.35
231,GPT-FineTune,4,32,1,4980.0,0.07,0.35
144,ResNet50,1,64,1,5133.9,0.26,0.59
145,ResNet50,1,64,1,5132.1,0.26,0.59
192,BERT-Large,1,64,1,5073.2,0.13,0.30
151,ResNet50,1,64,1,5128.4,0.26,0.59
153,ResNet50,1,64,1,5129.4,0.26,0.59
154,ResNet50,1,64,1,5137.2,0.26,0.59
155,ResNet50,1,64,1,5135.4,0.26,0.59
188,DenseNet121,4,64,4,5113.1,0.26,0.57
222,DenseNet121,4,64,1,5186.0,0.22,0.72
204,BERT-Large,1,64,4,5239.8,0.07,0.15
205,BERT-Large,1,64,4,5240.2,0.07,0.15
167,ResNet50,1,64,4,5300.4,0.14,0.31
168,ResNet50,1,64,4,5302.2,0.14,0.31
208,BERT-Large,1,64,4,5247.3,0.07,0.15
170,ResNet50,1,64,4,5303.3,0.14,0.31
171,ResNet50,1,64,4,5305.7,0.14,0.31
172,ResNet50,1,64,4,5305.6,0.14,0.31
176,ResNet50,1,64,4,5308.9,0.14,0.31
213,ResNet50,1,64,1,5296.1,0.17,0.83
232,BERT-Large,1,64,1,5265.2,0.08,0.42
194,DenseNet121,4,64,4,5335.1,0.26,0.57
201,DenseNet121,4,64,4,5322.6,0.26,0.57
220,BERT-Large,1,64,1,5410.5,0.10,0.33
223,BERT-Large,1,64,1,5405.0,0.10,0.33
225,BERT-Large,1,64,1,5399.1,0.10,0.33
233,BERT-Large,1,64,1,5476.6,0.08,0.42
237,BERT-Large,1,64,1,5472.3,0.08,0.42
200,ResNet50,1,64,1,5544.2,0.20,0.67
203,ResNet50,1,64,1,5542.9,0.20,0.67
243,DenseNet121,4,64,1,5578.8,0.22,0.72
230,DenseNet121,4,64,1,5670.5,0.35,0.79
228,ResNet50,1,64,1,5769.1,0.17,0.83
229,ResNet50,1,64,1,5767.2,0.17,0.83
261,BERT-Large,1,64,1,5708.9,0.08,0.42
215,BERT-Large,1,64,1,5811.8,0.13,0.30
216,BERT-Large,1,64,1,5811.5,0.13,0.30
219,BERT-Large,1,64,1,5810.1,0.13,0.30
235,ResNet50,1,64,1,5975.0,0.17,0.83
236,ResNet50,1,64,1,5973.3,0.17,0.83
270,BERT-Large,1,64,1,5906.7,0.08,0.42
254,DenseNet121,4,64,1,6000.4,0.22,0.72
234,DenseNet121,4,64,4,6062.3,0.26,0.57
244,GPT-FineTune,4,32,4,6102.4,0.22,0.47
247,GPT-FineTune,4,32,4,6101.9,0.22,0.47
221,ResNet50,1,64,1,6209.1,0.20,0.67
