Job_ID,Type,Alloc,Batch,GAS,JCT,Energy,Cost
2,GPT-FineTune,4,32,1,105.0,0.07,0.35
6,DenseNet121,4,128,1,239.6,0.16,0.80
43,DenseNet121,4,128,1,239.4,0.16,0.80
90,DenseNet121,4,128,1,239.5,0.16,0.80
10,DenseNet121,4,128,1,434.6,0.22,0.72
12,DenseNet121,4,128,1,434.5,0.22,0.72
161,DenseNet121,4,128,1,239.6,0.16,0.80
40,DenseNet121,4,128,1,434.3,0.22,0.72
0,BERT-Large,1,64,1,500.5,0.08,0.42
46,DenseNet121,4,128,1,434.2,0.22,0.72
60,DenseNet121,4,128,1,434.9,0.22,0.72
193,DenseNet121,4,128,1,239.3,0.16,0.80
88,DenseNet121,4,128,1,434.2,0.22,0.72
97,DenseNet121,4,128,1,434.9,0.22,0.72
234,DenseNet121,4,128,1,239.3,0.16,0.80
8,GPT-FineTune,4,32,1,597.2,0.23,0.53
110,DenseNet121,4,128,1,434.4,0.22,0.72
71,BERT-Large,1,64,1,500.9,0.08,0.42
254,DenseNet121,4,128,1,239.4,0.16,0.80
124,DenseNet121,4,128,1,434.8,0.22,0.72
33,GPT-FineTune,4,32,1,597.1,0.23,0.53
137,DenseNet121,4,128,1,434.2,0.22,0.72
265,DenseNet121,4,128,1,239.1,0.16,0.80
152,DenseNet121,4,128,1,434.9,0.22,0.72
65,GPT-FineTune,4,32,1,597.5,0.23,0.53
180,DenseNet121,4,128,1,434.9,0.22,0.72
190,DenseNet121,4,128,1,434.5,0.22,0.72
85,GPT-FineTune,4,32,1,597.0,0.23,0.53
158,BERT-Large,1,64,1,501.0,0.08,0.42
89,GPT-FineTune,4,32,1,597.2,0.23,0.53
218,DenseNet121,4,128,1,434.4,0.22,0.72
327,GPT-FineTune,4,32,1,231.9,0.12,0.39
105,GPT-FineTune,4,32,1,597.5,0.23,0.53
109,GPT-FineTune,4,32,1,597.7,0.23,0.53
338,DenseNet121,4,128,1,239.3,0.16,0.80
5,BERT-Large,1,64,1,800.0,0.10,0.33
7,BERT-Large,1,64,1,800.3,0.10,0.33
150,GPT-FineTune,4,32,1,597.9,0.23,0.53
260,DenseNet121,4,128,1,434.6,0.22,0.72
35,BERT-Large,1,64,1,800.7,0.10,0.33
407,DenseNet121,4,128,1,239.7,0.16,0.80
418,GPT-FineTune,4,32,1,231.4,0.12,0.39
415,DenseNet121,4,128,1,239.4,0.16,0.80
