Job_ID,Type,Alloc,Batch,GAS,JCT,Energy,Cost
1,ResNet50,37,64,1,63.8,0.39,1.97
0,BERT-Large,16,64,1,103.5,0.28,1.39
42,ResNet50,21,64,1,78.5,0.28,1.38
3,ResNet50,32,64,1,163.9,0.66,2.19
4,ResNet50,32,64,1,163.4,0.66,2.19
41,BERT-Large,16,64,1,103.7,0.28,1.39
46,DenseNet121,16,64,1,131.2,0.27,1.33
2,GPT-FineTune,8,32,1,208.0,0.21,0.70
49,DenseNet121,21,64,1,162.4,0.32,1.61
6,DenseNet121,14,64,1,242.6,0.43,1.42
54,ResNet50,16,64,1,178.3,0.25,1.23
5,BERT-Large,16,64,1,279.0,0.56,1.87
55,ResNet50,16,64,1,210.6,0.25,1.23
53,ResNet50,32,64,1,252.2,0.66,2.19
52,ResNet50,24,64,1,259.7,0.51,1.71
57,BERT-Large,21,64,1,250.2,0.36,1.78
59,BERT-Large,16,64,1,273.1,0.28,1.39
50,GPT-FineTune,8,32,1,298.5,0.21,0.70
61,ResNet50,16,64,1,288.3,0.25,1.23
68,BERT-Large,21,64,1,336.3,0.36,1.78
69,ResNet50,16,64,1,343.9,0.25,1.23
9,ResNet50,32,64,1,460.8,1.43,3.28
14,ResNet50,32,64,1,460.3,1.43,3.28
15,ResNet50,32,64,1,460.8,1.43,3.28
56,ResNet50,8,64,1,396.5,0.27,0.92
71,BERT-Large,16,64,1,368.9,0.28,1.39
58,DenseNet121,14,64,1,403.1,0.43,1.42
60,DenseNet121,16,64,1,423.9,0.47,1.58
62,GPT-FineTune,8,32,1,442.0,0.21,0.70
72,BERT-Large,21,64,1,422.7,0.36,1.78
65,GPT-FineTune,8,32,1,446.5,0.21,0.70
66,GPT-FineTune,8,32,1,441.3,0.21,0.70
67,GPT-FineTune,8,32,1,441.0,0.21,0.70
73,ResNet50,16,64,1,425.4,0.25,1.23
80,BERT-Large,16,64,1,460.7,0.28,1.39
8,GPT-FineTune,4,32,1,597.2,0.23,0.53
64,ResNet50,8,64,1,506.6,0.27,0.92
11,GPT-FineTune,4,32,1,597.4,0.23,0.53
63,BERT-Large,16,64,1,512.5,0.56,1.87
85,GPT-FineTune,16,32,1,472.0,0.21,1.03
89,GPT-FineTune,16,32,1,471.2,0.21,1.03
70,ResNet50,8,64,1,537.0,0.27,0.92
10,DenseNet121,16,64,1,649.6,1.01,2.31
12,DenseNet121,16,64,1,649.5,1.01,2.31
90,DenseNet121,16,64,1,538.5,0.27,1.33
95,GPT-FineTune,16,32,1,540.4,0.21,1.03
81,GPT-FineTune,8,32,1,566.9,0.21,0.70
83,ResNet50,16,64,1,574.1,0.38,1.28
96,BERT-Large,16,64,1,571.4,0.28,1.39
87,GPT-FineTune,8,32,1,602.6,0.21,0.70
79,ResNet50,8,64,1,626.9,0.27,0.92
86,ResNet50,5,64,1,612.8,0.18,0.92
100,GPT-FineTune,16,32,1,606.1,0.21,1.03
88,DenseNet121,16,64,1,629.2,0.47,1.58
7,BERT-Large,8,64,1,788.3,0.61,1.40
101,BERT-Large,16,64,1,636.9,0.28,1.39
13,BERT-Large,8,64,1,788.4,0.61,1.40
105,GPT-FineTune,16,32,1,634.5,0.21,1.03
84,ResNet50,8,64,1,666.4,0.27,0.92
82,ResNet50,6,64,1,692.2,0.25,0.84
109,GPT-FineTune,16,32,1,666.7,0.21,1.03
