Job_ID,Type,Alloc,Batch,GAS,JCT,Energy,Cost
2,GPT-FineTune,4,32,1,105.0,0.07,0.35
11,GPT-FineTune,4,32,1,105.4,0.07,0.35
65,GPT-FineTune,4,32,1,112.5,0.07,0.35
66,GPT-FineTune,4,32,1,118.3,0.07,0.35
24,GPT-FineTune,4,32,1,231.0,0.12,0.39
32,GPT-FineTune,4,32,1,232.0,0.12,0.39
67,GPT-FineTune,4,32,1,213.0,0.07,0.35
12,DenseNet121,4,128,1,434.5,0.22,0.72
16,BERT-Large,1,64,1,500.1,0.08,0.42
21,BERT-Large,1,64,1,500.5,0.08,0.42
8,GPT-FineTune,4,32,1,597.2,0.23,0.53
33,GPT-FineTune,4,32,1,597.1,0.23,0.53
50,GPT-FineTune,4,32,1,597.5,0.23,0.53
81,GPT-FineTune,4,32,1,545.9,0.12,0.39
68,BERT-Large,1,64,1,618.3,0.08,0.42
71,BERT-Large,1,64,1,602.9,0.08,0.42
0,BERT-Large,1,64,1,800.5,0.10,0.33
7,BERT-Large,1,64,1,800.3,0.10,0.33
80,BERT-Large,1,64,1,685.7,0.08,0.42
18,BERT-Large,1,64,1,800.7,0.10,0.33
34,BERT-Large,1,64,1,800.6,0.10,0.33
35,BERT-Large,1,64,1,800.7,0.10,0.33
36,BERT-Large,1,64,1,800.6,0.10,0.33
89,GPT-FineTune,4,32,1,759.2,0.12,0.39
40,DenseNet121,4,128,1,892.3,0.35,0.79
43,DenseNet121,4,128,1,892.4,0.35,0.79
49,DenseNet121,4,128,1,892.4,0.35,0.79
58,DenseNet121,4,128,1,892.1,0.35,0.79
14,ResNet50,1,128,1,1000.3,0.17,0.83
15,ResNet50,1,128,1,1000.8,0.17,0.83
23,ResNet50,1,128,1,1000.6,0.17,0.83
27,ResNet50,1,128,1,1000.4,0.17,0.83
90,DenseNet121,4,128,1,903.5,0.16,0.80
72,BERT-Large,1,64,1,941.7,0.10,0.33
74,BERT-Large,1,64,1,940.3,0.10,0.33
75,BERT-Large,1,64,1,937.4,0.10,0.33
91,GPT-FineTune,4,32,1,933.3,0.12,0.39
103,GPT-FineTune,4,32,1,997.2,0.07,0.35
85,GPT-FineTune,4,32,1,1054.0,0.23,0.53
69,ResNet50,1,128,1,1111.9,0.17,0.83
70,ResNet50,1,128,1,1111.0,0.17,0.83
87,GPT-FineTune,4,32,1,1098.6,0.23,0.53
107,GPT-FineTune,4,32,1,1093.3,0.07,0.35
105,GPT-FineTune,4,32,1,1149.5,0.12,0.39
5,BERT-Large,1,64,1,1333.0,0.13,0.30
13,BERT-Large,1,64,1,1333.4,0.13,0.30
115,GPT-FineTune,4,32,1,1188.0,0.07,0.35
29,BERT-Large,1,64,1,1333.4,0.13,0.30
31,BERT-Large,1,64,1,1333.3,0.13,0.30
45,BERT-Large,1,64,1,1333.2,0.13,0.30
51,BERT-Large,1,64,1,1333.1,0.13,0.30
82,ResNet50,1,128,1,1313.2,0.17,0.83
83,ResNet50,1,128,1,1311.1,0.17,0.83
84,ResNet50,1,128,1,1301.4,0.17,0.83
118,GPT-FineTune,4,32,1,1283.0,0.07,0.35
20,GPT-FineTune,4,32,1,1530.7,0.39,0.85
95,GPT-FineTune,4,32,1,1396.4,0.23,0.53
88,DenseNet121,4,128,1,1413.2,0.35,0.79
100,GPT-FineTune,4,32,1,1415.1,0.23,0.53
123,GPT-FineTune,4,32,1,1383.5,0.07,0.35
38,GPT-FineTune,4,32,1,1530.8,0.39,0.85
44,GPT-FineTune,4,32,1,1530.3,0.39,0.85
1,ResNet50,1,128,1,1600.8,0.20,0.67
3,ResNet50,1,128,1,1600.9,0.20,0.67
4,ResNet50,1,128,1,1600.4,0.20,0.67
86,ResNet50,1,128,1,1453.8,0.17,0.83
9,ResNet50,1,128,1,1600.8,0.20,0.67
17,ResNet50,1,128,1,1600.9,0.20,0.67
62,GPT-FineTune,4,32,1,1531.0,0.39,0.85
25,ResNet50,1,128,1,1600.1,0.20,0.67
30,ResNet50,1,128,1,1600.0,0.20,0.67
93,BERT-Large,1,64,1,1505.5,0.10,0.33
94,BERT-Large,1,64,1,1556.5,0.10,0.33
96,BERT-Large,1,64,1,1599.4,0.10,0.33
116,BERT-Large,1,64,1,1577.1,0.08,0.42
