Job_ID,Type,Alloc,Batch,GAS,JCT,Energy,Cost
2,GPT-FineTune,4,32,1,105.0,0.07,0.35
11,GPT-FineTune,4,32,1,105.4,0.07,0.35
33,GPT-FineTune,4,32,1,156.1,0.07,0.35
38,GPT-FineTune,4,32,1,256.8,0.07,0.35
12,DenseNet121,4,128,1,434.5,0.22,0.72
40,DenseNet121,4,128,1,494.3,0.16,0.80
8,GPT-FineTune,4,32,1,597.2,0.23,0.53
35,BERT-Large,1,64,1,560.7,0.08,0.42
36,BERT-Large,1,64,1,557.6,0.08,0.42
24,GPT-FineTune,4,32,1,597.0,0.23,0.53
39,BERT-Large,1,64,1,651.5,0.08,0.42
43,DenseNet121,4,128,1,730.4,0.16,0.80
0,BERT-Large,1,64,1,800.5,0.10,0.33
7,BERT-Large,1,64,1,800.3,0.10,0.33
16,BERT-Large,1,64,1,800.1,0.10,0.33
49,DenseNet121,4,128,1,962.4,0.16,0.80
37,ResNet50,1,128,1,1057.3,0.17,0.83
47,BERT-Large,1,64,1,1055.1,0.08,0.42
50,GPT-FineTune,4,32,1,1067.5,0.07,0.35
44,GPT-FineTune,4,32,1,1135.3,0.23,0.53
41,BERT-Large,1,64,1,1185.7,0.10,0.33
5,BERT-Large,1,64,1,1333.0,0.13,0.30
13,BERT-Large,1,64,1,1333.4,0.13,0.30
18,BERT-Large,1,64,1,1333.7,0.13,0.30
21,BERT-Large,1,64,1,1333.5,0.13,0.30
29,BERT-Large,1,64,1,1333.4,0.13,0.30
31,BERT-Large,1,64,1,1333.3,0.13,0.30
58,DenseNet121,4,128,1,1294.1,0.16,0.80
45,BERT-Large,1,64,1,1336.2,0.10,0.33
48,BERT-Large,1,64,1,1353.9,0.10,0.33
46,DenseNet121,4,128,1,1450.2,0.35,0.79
51,BERT-Large,1,64,1,1462.1,0.08,0.42
20,GPT-FineTune,4,32,1,1530.7,0.39,0.85
32,GPT-FineTune,4,32,1,1531.0,0.39,0.85
1,ResNet50,1,128,1,1600.8,0.20,0.67
3,ResNet50,1,128,1,1600.9,0.20,0.67
4,ResNet50,1,128,1,1600.4,0.20,0.67
9,ResNet50,1,128,1,1600.8,0.20,0.67
15,ResNet50,1,128,1,1600.8,0.20,0.67
57,BERT-Large,1,64,1,1540.2,0.08,0.42
66,GPT-FineTune,4,32,1,1540.3,0.07,0.35
6,DenseNet121,4,128,1,1843.6,0.47,1.02
10,DenseNet121,4,128,1,1843.6,0.47,1.02
19,DenseNet121,4,128,1,1844.0,0.47,1.02
62,GPT-FineTune,4,32,1,1879.0,0.23,0.53
52,ResNet50,1,128,1,1961.7,0.17,0.83
42,ResNet50,1,128,1,1982.5,0.20,0.67
34,BERT-Large,1,64,1,2050.6,0.13,0.28
56,ResNet50,1,128,1,2031.5,0.17,0.83
65,GPT-FineTune,4,32,1,2019.5,0.23,0.53
80,BERT-Large,1,64,1,2012.7,0.08,0.42
60,DenseNet121,4,128,1,2133.9,0.35,0.79
68,BERT-Large,1,64,1,2248.3,0.10,0.33
64,ResNet50,1,128,1,2285.6,0.17,0.83
74,BERT-Large,1,64,1,2279.3,0.10,0.33
75,BERT-Large,1,64,1,2278.4,0.10,0.33
91,GPT-FineTune,4,32,1,2335.3,0.07,0.35
59,BERT-Large,1,64,1,2446.1,0.13,0.30
87,GPT-FineTune,4,32,1,2422.6,0.23,0.53
95,GPT-FineTune,4,32,1,2439.4,0.07,0.35
79,ResNet50,1,128,1,2498.9,0.17,0.83
53,ResNet50,1,128,1,2560.2,0.20,0.67
54,ResNet50,1,128,1,2557.3,0.20,0.67
55,ResNet50,1,128,1,2555.6,0.20,0.67
14,ResNet50,1,128,1,2666.3,0.26,0.59
23,ResNet50,1,128,1,2666.6,0.26,0.59
26,ResNet50,1,128,1,2666.9,0.26,0.59
28,ResNet50,1,128,1,2666.4,0.26,0.59
30,ResNet50,1,128,1,2666.0,0.26,0.59
63,BERT-Large,1,64,1,2617.5,0.13,0.30
89,GPT-FineTune,4,32,1,2563.2,0.23,0.53
98,DenseNet121,4,128,1,2678.1,0.16,0.80
82,ResNet50,1,128,1,2715.2,0.17,0.83
83,ResNet50,1,128,1,2713.1,0.17,0.83
84,ResNet50,1,128,1,2703.4,0.17,0.83
