Job_ID,Type,Alloc,Batch,GAS,JCT,Energy,Cost
2,GPT-FineTune,4,32,1,106.0,0.07,0.35
8,GPT-FineTune,4,32,1,106.2,0.07,0.35
11,GPT-FineTune,4,32,1,105.4,0.07,0.35
20,GPT-FineTune,4,32,1,105.7,0.07,0.35
24,GPT-FineTune,4,32,1,105.0,0.07,0.35
32,GPT-FineTune,4,32,1,106.0,0.07,0.35
33,GPT-FineTune,4,32,1,105.1,0.07,0.35
38,GPT-FineTune,4,32,1,105.8,0.07,0.35
44,GPT-FineTune,4,32,1,107.3,0.07,0.35
50,GPT-FineTune,4,32,1,106.5,0.07,0.35
62,GPT-FineTune,4,32,1,106.0,0.07,0.35
65,GPT-FineTune,4,32,1,106.5,0.07,0.35
66,GPT-FineTune,4,32,1,105.3,0.07,0.35
67,GPT-FineTune,4,32,1,106.0,0.07,0.35
81,GPT-FineTune,4,32,1,105.9,0.07,0.35
6,DenseNet121,4,64,1,239.6,0.16,0.80
10,DenseNet121,4,64,1,239.6,0.16,0.80
12,DenseNet121,4,64,1,239.5,0.16,0.80
85,GPT-FineTune,4,32,1,106.0,0.07,0.35
87,GPT-FineTune,4,32,1,106.6,0.07,0.35
19,DenseNet121,4,64,1,240.0,0.16,0.80
89,GPT-FineTune,4,32,1,107.2,0.07,0.35
91,GPT-FineTune,4,32,1,107.3,0.07,0.35
95,GPT-FineTune,4,32,1,106.4,0.07,0.35
100,GPT-FineTune,4,32,1,105.1,0.07,0.35
103,GPT-FineTune,4,32,1,106.2,0.07,0.35
105,GPT-FineTune,4,32,1,105.5,0.07,0.35
107,GPT-FineTune,4,32,1,105.3,0.07,0.35
109,GPT-FineTune,4,32,1,105.7,0.07,0.35
115,GPT-FineTune,4,32,1,106.0,0.07,0.35
40,DenseNet121,4,64,1,239.3,0.16,0.80
118,GPT-FineTune,4,32,1,106.0,0.07,0.35
43,DenseNet121,4,64,1,240.4,0.16,0.80
46,DenseNet121,4,64,1,239.2,0.16,0.80
123,GPT-FineTune,4,32,1,105.5,0.07,0.35
49,DenseNet121,4,64,1,240.4,0.16,0.80
130,GPT-FineTune,4,32,1,106.1,0.07,0.35
58,DenseNet121,4,64,1,240.1,0.16,0.80
60,DenseNet121,4,64,1,239.9,0.16,0.80
147,GPT-FineTune,4,32,1,106.0,0.07,0.35
148,GPT-FineTune,4,32,1,105.0,0.07,0.35
150,GPT-FineTune,4,32,1,105.9,0.07,0.35
182,GPT-FineTune,4,32,1,105.3,0.07,0.35
88,DenseNet121,4,64,1,240.2,0.16,0.80
189,GPT-FineTune,4,32,1,105.5,0.07,0.35
90,DenseNet121,4,64,1,240.5,0.16,0.80
191,GPT-FineTune,4,32,1,105.0,0.07,0.35
97,DenseNet121,4,64,1,240.9,0.16,0.80
98,DenseNet121,4,64,1,241.1,0.16,0.80
110,DenseNet121,4,64,1,239.4,0.16,0.80
210,GPT-FineTune,4,32,1,105.8,0.07,0.35
120,DenseNet121,4,64,1,239.7,0.16,0.80
124,DenseNet121,4,64,1,239.8,0.16,0.80
224,GPT-FineTune,4,32,1,105.6,0.07,0.35
137,DenseNet121,4,64,1,240.2,0.16,0.80
231,GPT-FineTune,4,32,1,106.0,0.07,0.35
143,DenseNet121,4,64,1,240.0,0.16,0.80
152,DenseNet121,4,64,1,239.9,0.16,0.80
156,DenseNet121,4,64,1,239.7,0.16,0.80
244,GPT-FineTune,4,32,1,105.4,0.07,0.35
247,GPT-FineTune,4,32,1,105.9,0.07,0.35
161,DenseNet121,4,64,1,239.6,0.16,0.80
0,BERT-Large,1,64,1,500.5,0.08,0.42
255,GPT-FineTune,4,32,1,105.6,0.07,0.35
5,BERT-Large,1,64,1,500.0,0.08,0.42
7,BERT-Large,1,64,1,500.3,0.08,0.42
175,DenseNet121,4,64,1,240.1,0.16,0.80
180,DenseNet121,4,64,1,239.9,0.16,0.80
259,GPT-FineTune,4,32,1,106.5,0.07,0.35
13,BERT-Large,1,64,1,500.4,0.08,0.42
16,BERT-Large,1,64,1,500.1,0.08,0.42
262,GPT-FineTune,4,32,1,105.7,0.07,0.35
18,BERT-Large,1,64,1,500.7,0.08,0.42
264,GPT-FineTune,4,32,1,106.2,0.07,0.35
21,BERT-Large,1,64,1,500.5,0.08,0.42
186,DenseNet121,4,64,1,239.9,0.16,0.80
188,DenseNet121,4,64,1,240.1,0.16,0.80
190,DenseNet121,4,64,1,239.5,0.16,0.80
193,DenseNet121,4,64,1,239.3,0.16,0.80
194,DenseNet121,4,64,1,239.1,0.16,0.80
29,BERT-Large,1,64,1,500.4,0.08,0.42
31,BERT-Large,1,64,1,500.3,0.08,0.42
201,DenseNet121,4,64,1,239.6,0.16,0.80
34,BERT-Large,1,64,1,500.6,0.08,0.42
35,BERT-Large,1,64,1,500.7,0.08,0.42
206,DenseNet121,4,64,1,239.8,0.16,0.80
36,BERT-Large,1,64,1,500.6,0.08,0.42
39,BERT-Large,1,64,1,500.5,0.08,0.42
281,GPT-FineTune,4,32,1,105.2,0.07,0.35
41,BERT-Large,1,64,1,500.7,0.08,0.42
45,BERT-Large,1,64,1,500.2,0.08,0.42
218,DenseNet121,4,64,1,240.4,0.16,0.80
285,GPT-FineTune,4,32,1,105.6,0.07,0.35
47,BERT-Large,1,64,1,500.1,0.08,0.42
48,BERT-Large,1,64,1,500.9,0.08,0.42
51,BERT-Large,1,64,1,500.1,0.08,0.42
222,DenseNet121,4,64,1,240.0,0.16,0.80
57,BERT-Large,1,64,1,500.2,0.08,0.42
59,BERT-Large,1,64,1,500.1,0.08,0.42
230,DenseNet121,4,64,1,239.5,0.16,0.80
300,GPT-FineTune,4,32,1,105.3,0.07,0.35
63,BERT-Large,1,64,1,500.5,0.08,0.42
234,DenseNet121,4,64,1,240.3,0.16,0.80
68,BERT-Large,1,64,1,500.3,0.08,0.42
71,BERT-Large,1,64,1,500.9,0.08,0.42
72,BERT-Large,1,64,1,500.7,0.08,0.42
243,DenseNet121,4,64,1,239.8,0.16,0.80
74,BERT-Large,1,64,1,500.3,0.08,0.42
316,GPT-FineTune,4,32,1,105.4,0.07,0.35
75,BERT-Large,1,64,1,500.4,0.08,0.42
317,GPT-FineTune,4,32,1,105.9,0.07,0.35
321,GPT-FineTune,4,32,1,106.3,0.07,0.35
323,GPT-FineTune,4,32,1,105.9,0.07,0.35
80,BERT-Large,1,64,1,500.7,0.08,0.42
254,DenseNet121,4,64,1,239.4,0.16,0.80
327,GPT-FineTune,4,32,1,105.9,0.07,0.35
260,DenseNet121,4,64,1,239.6,0.16,0.80
333,GPT-FineTune,4,32,1,106.0,0.07,0.35
93,BERT-Large,1,64,1,500.5,0.08,0.42
94,BERT-Large,1,64,1,500.5,0.08,0.42
96,BERT-Large,1,64,1,500.4,0.08,0.42
265,DenseNet121,4,64,1,239.1,0.16,0.80
101,BERT-Large,1,64,1,500.9,0.08,0.42
272,DenseNet121,4,64,1,239.3,0.16,0.80
273,DenseNet121,4,64,1,239.6,0.16,0.80
369,GPT-FineTune,4,32,1,105.9,0.07,0.35
278,DenseNet121,4,64,1,240.0,0.16,0.80
116,BERT-Large,1,64,1,500.1,0.08,0.42
117,BERT-Large,1,64,1,500.9,0.08,0.42
378,GPT-FineTune,4,32,1,105.9,0.07,0.35
283,DenseNet121,4,64,1,240.3,0.16,0.80
121,BERT-Large,1,64,1,500.4,0.08,0.42
128,BERT-Large,1,64,1,500.3,0.08,0.42
129,BERT-Large,1,64,1,500.6,0.08,0.42
131,BERT-Large,1,64,1,500.6,0.08,0.42
132,BERT-Large,1,64,1,501.0,0.08,0.42
133,BERT-Large,1,64,1,500.6,0.08,0.42
134,BERT-Large,1,64,1,500.2,0.08,0.42
136,BERT-Large,1,64,1,500.6,0.08,0.42
139,BERT-Large,1,64,1,500.7,0.08,0.42
140,BERT-Large,1,64,1,500.4,0.08,0.42
141,BERT-Large,1,64,1,500.9,0.08,0.42
142,BERT-Large,1,64,1,500.9,0.08,0.42
146,BERT-Large,1,64,1,500.4,0.08,0.42
411,GPT-FineTune,4,32,1,106.0,0.07,0.35
149,BERT-Large,1,64,1,500.9,0.08,0.42
307,DenseNet121,4,64,1,239.5,0.16,0.80
157,BERT-Large,1,64,1,500.3,0.08,0.42
418,GPT-FineTune,4,32,1,105.4,0.07,0.35
158,BERT-Large,1,64,1,501.0,0.08,0.42
159,BERT-Large,1,64,1,500.8,0.08,0.42
314,DenseNet121,4,64,1,239.6,0.16,0.80
162,BERT-Large,1,64,1,500.4,0.08,0.42
163,BERT-Large,1,64,1,500.0,0.08,0.42
164,BERT-Large,1,64,1,500.4,0.08,0.42
165,BERT-Large,1,64,1,500.1,0.08,0.42
429,GPT-FineTune,4,32,1,105.6,0.07,0.35
166,BERT-Large,1,64,1,500.7,0.08,0.42
169,BERT-Large,1,64,1,500.5,0.08,0.42
432,GPT-FineTune,4,32,1,105.4,0.07,0.35
324,DenseNet121,4,64,1,240.4,0.16,0.80
173,BERT-Large,1,64,1,501.0,0.08,0.42
174,BERT-Large,1,64,1,500.4,0.08,0.42
177,BERT-Large,1,64,1,500.5,0.08,0.42
178,BERT-Large,1,64,1,500.2,0.08,0.42
179,BERT-Large,1,64,1,500.0,0.08,0.42
185,BERT-Large,1,64,1,500.8,0.08,0.42
336,DenseNet121,4,64,1,239.5,0.16,0.80
338,DenseNet121,4,64,1,240.3,0.16,0.80
449,GPT-FineTune,4,32,1,106.1,0.07,0.35
192,BERT-Large,1,64,1,500.2,0.08,0.42
345,DenseNet121,4,64,1,239.4,0.16,0.80
348,DenseNet121,4,64,1,240.3,0.16,0.80
454,GPT-FineTune,4,32,1,105.7,0.07,0.35
350,DenseNet121,4,64,1,240.1,0.16,0.80
358,DenseNet121,4,64,1,240.0,0.16,0.80
359,DenseNet121,4,64,1,240.6,0.16,0.80
364,DenseNet121,4,64,1,239.9,0.16,0.80
365,DenseNet121,4,64,1,239.7,0.16,0.80
368,DenseNet121,4,64,1,239.5,0.16,0.80
202,BERT-Large,1,64,1,500.5,0.08,0.42
204,BERT-Large,1,64,1,500.8,0.08,0.42
205,BERT-Large,1,64,1,500.2,0.08,0.42
208,BERT-Large,1,64,1,500.3,0.08,0.42
373,DenseNet121,4,64,1,239.7,0.16,0.80
214,BERT-Large,1,64,1,500.0,0.08,0.42
374,DenseNet121,4,64,1,239.1,0.16,0.80
215,BERT-Large,1,64,1,500.8,0.08,0.42
216,BERT-Large,1,64,1,500.5,0.08,0.42
219,BERT-Large,1,64,1,500.1,0.08,0.42
380,DenseNet121,4,64,1,240.0,0.16,0.80
382,DenseNet121,4,64,1,240.0,0.16,0.80
220,BERT-Large,1,64,1,500.5,0.08,0.42
386,DenseNet121,4,64,1,239.6,0.16,0.80
223,BERT-Large,1,64,1,500.0,0.08,0.42
485,GPT-FineTune,4,32,1,105.9,0.07,0.35
225,BERT-Large,1,64,1,500.1,0.08,0.42
491,GPT-FineTune,4,32,1,105.1,0.07,0.35
404,GPT-FineTune,4,32,1,231.8,0.12,0.39
399,DenseNet121,4,64,1,240.0,0.16,0.80
400,DenseNet121,4,64,1,239.7,0.16,0.80
232,BERT-Large,1,64,1,500.2,0.08,0.42
233,BERT-Large,1,64,1,500.6,0.08,0.42
405,DenseNet121,4,64,1,240.4,0.16,0.80
407,DenseNet121,4,64,1,239.7,0.16,0.80
408,DenseNet121,4,64,1,239.6,0.16,0.80
237,BERT-Large,1,64,1,500.3,0.08,0.42
238,BERT-Large,1,64,1,500.2,0.08,0.42
239,BERT-Large,1,64,1,500.8,0.08,0.42
416,GPT-FineTune,4,32,1,231.3,0.12,0.39
409,DenseNet121,4,64,1,239.8,0.16,0.80
415,DenseNet121,4,64,1,239.4,0.16,0.80
421,GPT-FineTune,4,32,1,231.4,0.12,0.39
512,GPT-FineTune,4,32,1,106.2,0.07,0.35
241,BERT-Large,1,64,1,500.4,0.08,0.42
242,BERT-Large,1,64,1,500.4,0.08,0.42
515,GPT-FineTune,4,32,1,105.6,0.07,0.35
245,BERT-Large,1,64,1,500.3,0.08,0.42
249,BERT-Large,1,64,1,500.8,0.08,0.42
428,DenseNet121,4,64,1,239.9,0.16,0.80
251,BERT-Large,1,64,1,500.4,0.08,0.42
252,BERT-Large,1,64,1,500.1,0.08,0.42
525,GPT-FineTune,4,32,1,105.0,0.07,0.35
527,GPT-FineTune,4,32,1,106.0,0.07,0.35
530,GPT-FineTune,4,32,1,105.7,0.07,0.35
258,BERT-Large,1,64,1,500.7,0.08,0.42
261,BERT-Large,1,64,1,500.9,0.08,0.42
446,DenseNet121,4,64,1,240.0,0.16,0.80
266,BERT-Large,1,64,1,500.6,0.08,0.42
459,GPT-FineTune,4,32,1,232.6,0.12,0.39
460,GPT-FineTune,4,32,1,232.0,0.12,0.39
549,GPT-FineTune,4,32,1,105.9,0.07,0.35
268,BERT-Large,1,64,1,500.2,0.08,0.42
270,BERT-Large,1,64,1,500.7,0.08,0.42
271,BERT-Large,1,64,1,500.3,0.08,0.42
462,DenseNet121,4,64,1,241.3,0.16,0.80
