Job_ID,Type,Alloc,Batch,GAS,JCT,Energy,Cost
1,ResNet50,64,64,1,59.8,0.64,3.20
2,GPT-FineTune,16,32,1,76.0,0.21,1.03
0,BERT-Large,16,64,1,103.5,0.28,1.39
37,ResNet50,48,64,1,60.3,0.49,2.44
3,ResNet50,8,64,1,148.9,0.20,0.99
36,BERT-Large,16,64,1,103.6,0.28,1.39
4,ResNet50,32,64,1,163.4,0.66,2.19
52,ResNet50,16,64,1,91.7,0.25,1.23
9,ResNet50,32,64,1,163.8,0.66,2.19
66,GPT-FineTune,16,32,1,76.3,0.21,1.03
73,ResNet50,16,64,1,91.4,0.25,1.23
8,GPT-FineTune,8,32,1,208.2,0.21,0.70
11,GPT-FineTune,8,32,1,208.4,0.21,0.70
71,BERT-Large,16,64,1,103.9,0.28,1.39
72,BERT-Large,16,64,1,103.7,0.28,1.39
6,DenseNet121,32,64,1,230.6,0.92,3.08
10,DenseNet121,32,64,1,230.6,0.92,3.08
12,DenseNet121,28,64,1,228.5,0.80,2.67
90,DenseNet121,16,64,1,108.5,0.27,1.33
93,BERT-Large,16,64,1,116.5,0.28,1.39
97,DenseNet121,16,64,1,122.9,0.27,1.33
5,BERT-Large,16,64,1,279.0,0.56,1.87
7,BERT-Large,16,64,1,279.3,0.56,1.87
86,ResNet50,8,64,1,148.8,0.20,0.99
98,DenseNet121,16,64,1,155.1,0.27,1.33
102,ResNet50,16,64,1,149.6,0.25,1.23
101,BERT-Large,16,64,1,163.9,0.28,1.39
92,ResNet50,24,64,1,181.9,0.51,1.71
109,GPT-FineTune,16,32,1,159.7,0.21,1.03
110,DenseNet121,16,64,1,189.4,0.27,1.33
111,ResNet50,16,64,1,186.4,0.25,1.23
91,GPT-FineTune,8,32,1,220.3,0.21,0.70
95,GPT-FineTune,8,32,1,224.4,0.21,0.70
115,GPT-FineTune,16,32,1,202.0,0.21,1.03
104,ResNet50,24,64,1,238.9,0.51,1.71
106,ResNet50,24,64,1,237.5,0.51,1.71
116,BERT-Large,16,64,1,226.1,0.28,1.39
108,ResNet50,20,64,1,243.7,0.45,1.49
100,GPT-FineTune,8,32,1,264.1,0.21,0.70
117,BERT-Large,16,64,1,237.9,0.28,1.39
120,DenseNet121,16,64,1,238.7,0.27,1.33
103,GPT-FineTune,8,32,1,279.2,0.21,0.70
105,GPT-FineTune,8,32,1,278.5,0.21,0.70
114,ResNet50,8,64,1,261.5,0.20,0.99
107,GPT-FineTune,8,32,1,274.3,0.21,0.70
94,BERT-Large,16,64,1,295.5,0.56,1.87
96,BERT-Large,8,64,1,302.4,0.29,0.96
122,ResNet50,16,64,1,261.4,0.25,1.23
14,ResNet50,32,64,1,460.3,1.43,3.28
15,ResNet50,32,64,1,460.8,1.43,3.28
112,ResNet50,16,64,1,288.5,0.38,1.28
121,BERT-Large,16,64,1,273.4,0.28,1.39
113,ResNet50,16,64,1,291.1,0.38,1.28
17,ResNet50,32,64,1,460.9,1.43,3.28
125,ResNet50,16,64,1,276.2,0.25,1.23
22,ResNet50,32,64,1,460.9,1.43,3.28
23,ResNet50,32,64,1,460.6,1.43,3.28
99,ResNet50,8,64,1,328.8,0.27,0.92
25,ResNet50,32,64,1,460.1,1.43,3.28
26,ResNet50,32,64,1,460.9,1.43,3.28
27,ResNet50,27,64,1,457.4,1.20,2.75
128,BERT-Large,16,64,1,315.3,0.28,1.39
119,ResNet50,16,64,1,329.1,0.38,1.28
132,BERT-Large,16,64,1,323.0,0.28,1.39
133,BERT-Large,16,64,1,330.6,0.28,1.39
118,GPT-FineTune,8,32,1,347.0,0.21,0.70
140,BERT-Large,16,64,1,347.4,0.28,1.39
126,ResNet50,24,64,1,371.3,0.51,1.71
146,BERT-Large,16,64,1,350.4,0.28,1.39
127,ResNet50,24,64,1,373.5,0.51,1.71
152,DenseNet121,16,64,1,340.9,0.27,1.33
123,GPT-FineTune,8,32,1,379.5,0.21,0.70
135,ResNet50,8,64,1,381.2,0.20,0.99
20,GPT-FineTune,4,32,1,597.7,0.23,0.53
24,GPT-FineTune,4,32,1,597.0,0.23,0.53
163,BERT-Large,16,64,1,372.0,0.28,1.39
165,BERT-Large,16,64,1,383.1,0.28,1.39
138,ResNet50,16,64,1,423.8,0.38,1.28
166,BERT-Large,16,64,1,389.7,0.28,1.39
130,GPT-FineTune,4,32,1,442.1,0.12,0.39
168,ResNet50,16,64,1,400.2,0.25,1.23
144,ResNet50,16,64,1,441.9,0.38,1.28
19,DenseNet121,16,64,1,650.0,1.01,2.31
171,ResNet50,16,64,1,406.7,0.25,1.23
124,DenseNet121,8,64,1,467.8,0.29,0.97
172,ResNet50,16,64,1,408.6,0.25,1.23
147,GPT-FineTune,8,32,1,453.0,0.21,0.70
148,GPT-FineTune,8,32,1,451.0,0.21,0.70
129,BERT-Large,16,64,1,490.6,0.56,1.87
131,BERT-Large,8,64,1,503.6,0.29,0.96
182,GPT-FineTune,16,32,1,452.3,0.21,1.03
179,BERT-Large,16,64,1,463.0,0.28,1.39
134,BERT-Large,8,64,1,517.2,0.29,0.96
136,BERT-Large,8,64,1,516.6,0.29,0.96
180,DenseNet121,16,64,1,470.9,0.27,1.33
137,DenseNet121,8,64,1,523.2,0.29,0.97
139,BERT-Large,8,64,1,525.7,0.29,0.96
176,ResNet50,8,64,1,478.9,0.20,0.99
189,GPT-FineTune,16,32,1,463.5,0.21,1.03
184,ResNet50,16,64,1,475.0,0.25,1.23
187,ResNet50,16,64,1,479.3,0.25,1.23
155,ResNet50,8,64,1,520.4,0.27,0.92
13,BERT-Large,8,64,1,788.4,0.61,1.40
16,BERT-Large,8,64,1,788.1,0.61,1.40
18,BERT-Large,8,64,1,788.7,0.61,1.40
164,BERT-Large,16,64,1,552.4,0.56,1.87
21,BERT-Large,8,64,1,788.5,0.61,1.40
167,ResNet50,8,64,1,561.4,0.27,0.92
195,ResNet50,16,64,1,523.7,0.25,1.23
194,DenseNet121,16,64,1,526.1,0.27,1.33
198,ResNet50,16,64,1,524.6,0.25,1.23
181,ResNet50,16,64,1,565.2,0.38,1.28
203,ResNet50,16,64,1,528.9,0.25,1.23
170,ResNet50,8,64,1,591.3,0.27,0.92
202,BERT-Large,16,64,1,540.5,0.28,1.39
169,BERT-Large,16,64,1,598.5,0.56,1.87
173,BERT-Large,16,64,1,596.0,0.56,1.87
204,BERT-Large,16,64,1,551.8,0.28,1.39
174,BERT-Large,8,64,1,601.4,0.29,0.96
175,DenseNet121,8,64,1,608.1,0.29,0.97
201,DenseNet121,8,64,1,576.6,0.19,0.96
191,GPT-FineTune,8,32,1,618.0,0.21,0.70
213,ResNet50,16,64,1,593.1,0.25,1.23
190,DenseNet121,16,64,1,634.5,0.47,1.58
214,BERT-Large,16,64,1,603.0,0.28,1.39
145,ResNet50,32,64,1,708.1,1.43,3.28
215,BERT-Large,16,64,1,608.8,0.28,1.39
217,ResNet50,16,64,1,607.5,0.25,1.23
151,ResNet50,20,64,1,701.4,0.90,2.05
153,ResNet50,32,64,1,704.4,1.43,3.28
185,BERT-Large,16,64,1,663.8,0.56,1.87
154,ResNet50,32,64,1,707.2,1.43,3.28
160,ResNet50,32,64,1,704.2,1.43,3.28
219,BERT-Large,16,64,1,630.1,0.28,1.39
188,DenseNet121,8,64,1,680.1,0.29,0.97
222,DenseNet121,16,64,1,629.0,0.27,1.33
192,BERT-Large,8,64,1,695.2,0.29,0.96
209,ResNet50,16,64,1,681.3,0.38,1.28
193,DenseNet121,8,64,1,711.3,0.29,0.97
196,ResNet50,8,64,1,704.8,0.27,0.92
227,ResNet50,16,64,1,658.4,0.25,1.23
197,ResNet50,8,64,1,705.4,0.27,0.92
225,BERT-Large,8,64,1,664.1,0.16,0.81
199,ResNet50,8,64,1,706.2,0.27,0.92
200,ResNet50,8,64,1,708.2,0.27,0.92
229,ResNet50,16,64,1,668.2,0.25,1.23
230,DenseNet121,32,64,1,666.5,0.45,2.27
244,GPT-FineTune,16,32,1,653.4,0.21,1.03
205,BERT-Large,8,64,1,735.2,0.29,0.96
221,ResNet50,16,64,1,716.1,0.38,1.28
246,ResNet50,16,64,1,675.6,0.25,1.23
150,GPT-FineTune,4,32,1,839.9,0.23,0.53
224,GPT-FineTune,8,32,1,741.6,0.21,0.70
256,ResNet50,32,64,1,690.2,0.36,1.79
212,ResNet50,8,64,1,774.3,0.27,0.92
255,GPT-FineTune,16,32,1,701.6,0.21,1.03
250,ResNet50,16,64,1,710.0,0.25,1.23
183,ResNet50,4,64,1,839.8,0.23,0.77
216,BERT-Large,16,64,1,788.5,0.56,1.87
228,ResNet50,16,64,1,765.1,0.38,1.28
143,DenseNet121,16,64,1,900.0,1.01,2.31
220,BERT-Large,16,64,1,802.5,0.56,1.87
258,BERT-Large,16,64,1,733.7,0.28,1.39
156,DenseNet121,16,64,1,895.7,1.01,2.31
161,DenseNet121,16,64,1,888.6,1.01,2.31
218,DenseNet121,8,64,1,817.4,0.29,0.97
223,BERT-Large,8,64,1,814.0,0.29,0.96
253,ResNet50,8,64,1,767.6,0.20,0.99
261,BERT-Large,16,64,1,752.9,0.28,1.39
264,GPT-FineTune,16,32,1,751.2,0.21,1.03
226,ResNet50,8,64,1,835.5,0.27,0.92
265,DenseNet121,16,64,1,770.1,0.27,1.33
267,ResNet50,16,64,1,761.4,0.25,1.23
248,ResNet50,16,64,1,804.3,0.38,1.28
247,GPT-FineTune,8,32,1,810.9,0.21,0.70
268,BERT-Large,16,64,1,774.2,0.28,1.39
28,ResNet50,16,64,1,1169.4,1.20,2.60
30,ResNet50,16,64,1,1169.0,1.20,2.60
237,BERT-Large,16,64,1,862.3,0.56,1.87
42,ResNet50,16,64,1,1169.5,1.20,2.60
281,GPT-FineTune,8,32,1,786.2,0.11,0.55
274,BERT-Large,16,64,1,803.6,0.28,1.39
53,ResNet50,16,64,1,1169.2,1.20,2.60
54,ResNet50,16,64,1,1169.3,1.20,2.60
55,ResNet50,16,64,1,1169.6,1.20,2.60
245,BERT-Large,8,64,1,869.3,0.29,0.96
56,ResNet50,16,64,1,1169.5,1.20,2.60
282,ResNet50,16,64,1,797.3,0.25,1.23
259,GPT-FineTune,8,32,1,854.5,0.21,0.70
141,BERT-Large,8,64,1,1041.9,0.61,1.40
142,BERT-Large,8,64,1,1039.9,0.61,1.40
283,DenseNet121,16,64,1,806.3,0.27,1.33
285,GPT-FineTune,16,32,1,801.6,0.21,1.03
61,ResNet50,16,64,1,1169.3,1.20,2.60
64,ResNet50,16,64,1,1169.6,1.20,2.60
149,BERT-Large,8,64,1,1031.9,0.61,1.40
157,BERT-Large,8,64,1,1034.3,0.61,1.40
158,BERT-Large,8,64,1,1033.0,0.61,1.40
