Job_ID,Type,Alloc,Batch,GAS,JCT,Energy,Cost
11,GPT-FineTune,4,32,1,105.4,0.07,0.35
24,GPT-FineTune,4,32,1,105.0,0.07,0.35
38,GPT-FineTune,4,32,1,105.8,0.07,0.35
44,GPT-FineTune,4,32,1,105.3,0.07,0.35
62,GPT-FineTune,4,32,1,106.0,0.07,0.35
65,GPT-FineTune,4,32,1,105.5,0.07,0.35
2,GPT-FineTune,4,32,1,231.0,0.12,0.39
87,GPT-FineTune,4,32,1,105.6,0.07,0.35
91,GPT-FineTune,4,32,1,105.3,0.07,0.35
32,GPT-FineTune,4,32,1,232.0,0.12,0.39
115,GPT-FineTune,4,32,1,105.0,0.07,0.35
40,DenseNet121,4,128,1,239.3,0.16,0.80
50,GPT-FineTune,4,32,1,231.5,0.12,0.39
66,GPT-FineTune,4,32,1,231.3,0.12,0.39
90,DenseNet121,4,128,1,239.5,0.16,0.80
103,GPT-FineTune,4,32,1,231.2,0.12,0.39
123,GPT-FineTune,4,32,1,231.5,0.12,0.39
143,DenseNet121,4,128,1,239.0,0.16,0.80
43,DenseNet121,4,128,1,434.4,0.22,0.72
49,DenseNet121,4,128,1,434.4,0.22,0.72
16,BERT-Large,1,64,1,500.1,0.08,0.42
189,GPT-FineTune,4,32,1,231.5,0.12,0.39
191,GPT-FineTune,4,32,1,231.0,0.12,0.39
21,BERT-Large,1,64,1,500.5,0.08,0.42
186,DenseNet121,4,128,1,239.9,0.16,0.80
194,DenseNet121,4,128,1,239.1,0.16,0.80
29,BERT-Large,1,64,1,500.4,0.08,0.42
35,BERT-Large,1,64,1,500.7,0.08,0.42
36,BERT-Large,1,64,1,500.6,0.08,0.42
39,BERT-Large,1,64,1,500.5,0.08,0.42
285,GPT-FineTune,4,32,1,105.6,0.07,0.35
51,BERT-Large,1,64,1,500.1,0.08,0.42
231,GPT-FineTune,4,32,1,232.0,0.12,0.39
63,BERT-Large,1,64,1,500.5,0.08,0.42
72,BERT-Large,1,64,1,500.7,0.08,0.42
321,GPT-FineTune,4,32,1,106.3,0.07,0.35
254,DenseNet121,4,128,1,239.4,0.16,0.80
323,GPT-FineTune,4,32,1,118.9,0.07,0.35
33,GPT-FineTune,4,32,1,597.1,0.23,0.53
327,GPT-FineTune,4,32,1,143.9,0.07,0.35
152,DenseNet121,4,128,1,434.9,0.22,0.72
156,DenseNet121,4,128,1,434.7,0.22,0.72
281,GPT-FineTune,4,32,1,231.2,0.12,0.39
116,BERT-Large,1,64,1,500.1,0.08,0.42
117,BERT-Large,1,64,1,500.9,0.08,0.42
129,BERT-Large,1,64,1,500.6,0.08,0.42
134,BERT-Large,1,64,1,500.2,0.08,0.42
136,BERT-Large,1,64,1,500.6,0.08,0.42
141,BERT-Large,1,64,1,500.9,0.08,0.42
190,DenseNet121,4,128,1,434.5,0.22,0.72
369,GPT-FineTune,4,32,1,161.9,0.07,0.35
378,GPT-FineTune,4,32,1,147.9,0.07,0.35
201,DenseNet121,4,128,1,434.6,0.22,0.72
404,GPT-FineTune,4,32,1,129.8,0.07,0.35
316,GPT-FineTune,4,32,1,234.4,0.12,0.39
206,DenseNet121,4,128,1,434.8,0.22,0.72
317,GPT-FineTune,4,32,1,235.9,0.12,0.39
178,BERT-Large,1,64,1,500.2,0.08,0.42
107,GPT-FineTune,4,32,1,597.3,0.23,0.53
