Job_ID,Type,Alloc,Batch,GAS,JCT,Energy,Cost
2,GPT-FineTune,4,32,1,106.0,0.07,0.35
8,GPT-FineTune,4,32,1,106.2,0.07,0.35
11,GPT-FineTune,4,32,1,105.4,0.07,0.35
20,GPT-FineTune,4,32,1,105.7,0.07,0.35
24,GPT-FineTune,4,32,1,105.0,0.07,0.35
32,GPT-FineTune,4,32,1,106.0,0.07,0.35
33,GPT-FineTune,4,32,1,105.1,0.07,0.35
38,GPT-FineTune,4,32,1,105.8,0.07,0.35
44,GPT-FineTune,4,32,1,107.3,0.07,0.35
81,GPT-FineTune,4,32,1,105.9,0.07,0.35
6,DenseNet121,4,64,1,239.6,0.16,0.80
10,DenseNet121,4,64,1,239.6,0.16,0.80
12,DenseNet121,4,64,1,239.5,0.16,0.80
19,DenseNet121,4,64,1,240.0,0.16,0.80
103,GPT-FineTune,4,32,1,106.2,0.07,0.35
107,GPT-FineTune,4,32,1,105.3,0.07,0.35
40,DenseNet121,4,64,1,239.3,0.16,0.80
43,DenseNet121,4,64,1,240.4,0.16,0.80
50,GPT-FineTune,4,32,1,232.5,0.12,0.39
46,DenseNet121,4,64,1,239.2,0.16,0.80
49,DenseNet121,4,64,1,240.4,0.16,0.80
62,GPT-FineTune,4,32,1,232.0,0.12,0.39
65,GPT-FineTune,4,32,1,232.5,0.12,0.39
66,GPT-FineTune,4,32,1,231.3,0.12,0.39
67,GPT-FineTune,4,32,1,232.0,0.12,0.39
85,GPT-FineTune,4,32,1,232.0,0.12,0.39
87,GPT-FineTune,4,32,1,232.6,0.12,0.39
89,GPT-FineTune,4,32,1,233.2,0.12,0.39
91,GPT-FineTune,4,32,1,233.3,0.12,0.39
95,GPT-FineTune,4,32,1,232.4,0.12,0.39
100,GPT-FineTune,4,32,1,231.1,0.12,0.39
98,DenseNet121,4,64,1,241.1,0.16,0.80
105,GPT-FineTune,4,32,1,231.5,0.12,0.39
109,GPT-FineTune,4,32,1,231.7,0.12,0.39
115,GPT-FineTune,4,32,1,232.0,0.12,0.39
118,GPT-FineTune,4,32,1,232.0,0.12,0.39
123,GPT-FineTune,4,32,1,231.5,0.12,0.39
130,GPT-FineTune,4,32,1,232.1,0.12,0.39
147,GPT-FineTune,4,32,1,232.0,0.12,0.39
148,GPT-FineTune,4,32,1,231.0,0.12,0.39
150,GPT-FineTune,4,32,1,231.9,0.12,0.39
152,DenseNet121,4,64,1,239.9,0.16,0.80
161,DenseNet121,4,64,1,239.6,0.16,0.80
0,BERT-Large,1,64,1,500.5,0.08,0.42
5,BERT-Large,1,64,1,500.0,0.08,0.42
182,GPT-FineTune,4,32,1,231.3,0.12,0.39
7,BERT-Large,1,64,1,500.3,0.08,0.42
13,BERT-Large,1,64,1,500.4,0.08,0.42
16,BERT-Large,1,64,1,500.1,0.08,0.42
189,GPT-FineTune,4,32,1,231.5,0.12,0.39
18,BERT-Large,1,64,1,500.7,0.08,0.42
21,BERT-Large,1,64,1,500.5,0.08,0.42
58,DenseNet121,4,64,1,435.1,0.22,0.72
186,DenseNet121,4,64,1,239.9,0.16,0.80
60,DenseNet121,4,64,1,434.9,0.22,0.72
29,BERT-Large,1,64,1,500.4,0.08,0.42
31,BERT-Large,1,64,1,500.3,0.08,0.42
201,DenseNet121,4,64,1,239.6,0.16,0.80
34,BERT-Large,1,64,1,500.6,0.08,0.42
35,BERT-Large,1,64,1,500.7,0.08,0.42
36,BERT-Large,1,64,1,500.6,0.08,0.42
39,BERT-Large,1,64,1,500.5,0.08,0.42
41,BERT-Large,1,64,1,500.7,0.08,0.42
45,BERT-Large,1,64,1,500.2,0.08,0.42
47,BERT-Large,1,64,1,500.1,0.08,0.42
48,BERT-Large,1,64,1,500.9,0.08,0.42
224,GPT-FineTune,4,32,1,231.6,0.12,0.39
51,BERT-Large,1,64,1,500.1,0.08,0.42
88,DenseNet121,4,64,1,435.2,0.22,0.72
90,DenseNet121,4,64,1,435.5,0.22,0.72
97,DenseNet121,4,64,1,435.9,0.22,0.72
110,DenseNet121,4,64,1,434.4,0.22,0.72
247,GPT-FineTune,4,32,1,231.9,0.12,0.39
71,BERT-Large,1,64,1,500.9,0.08,0.42
72,BERT-Large,1,64,1,500.7,0.08,0.42
74,BERT-Large,1,64,1,500.3,0.08,0.42
75,BERT-Large,1,64,1,500.4,0.08,0.42
255,GPT-FineTune,4,32,1,231.6,0.12,0.39
321,GPT-FineTune,4,32,1,106.3,0.07,0.35
80,BERT-Large,1,64,1,500.7,0.08,0.42
120,DenseNet121,4,64,1,434.7,0.22,0.72
259,GPT-FineTune,4,32,1,232.5,0.12,0.39
124,DenseNet121,4,64,1,434.8,0.22,0.72
262,GPT-FineTune,4,32,1,231.7,0.12,0.39
137,DenseNet121,4,64,1,435.2,0.22,0.72
143,DenseNet121,4,64,1,435.0,0.22,0.72
101,BERT-Large,1,64,1,500.9,0.08,0.42
156,DenseNet121,4,64,1,434.7,0.22,0.72
175,DenseNet121,4,64,1,435.1,0.22,0.72
180,DenseNet121,4,64,1,434.9,0.22,0.72
188,DenseNet121,4,64,1,435.1,0.22,0.72
411,GPT-FineTune,4,32,1,106.0,0.07,0.35
158,BERT-Large,1,64,1,501.0,0.08,0.42
159,BERT-Large,1,64,1,500.8,0.08,0.42
317,GPT-FineTune,4,32,1,231.9,0.12,0.39
206,DenseNet121,4,64,1,434.8,0.22,0.72
162,BERT-Large,1,64,1,500.4,0.08,0.42
163,BERT-Large,1,64,1,500.0,0.08,0.42
164,BERT-Large,1,64,1,500.4,0.08,0.42
165,BERT-Large,1,64,1,500.1,0.08,0.42
323,GPT-FineTune,4,32,1,231.9,0.12,0.39
166,BERT-Large,1,64,1,500.7,0.08,0.42
169,BERT-Large,1,64,1,500.5,0.08,0.42
327,GPT-FineTune,4,32,1,231.9,0.12,0.39
218,DenseNet121,4,64,1,435.4,0.22,0.72
222,DenseNet121,4,64,1,435.0,0.22,0.72
185,BERT-Large,1,64,1,500.8,0.08,0.42
202,BERT-Large,1,64,1,500.5,0.08,0.42
243,DenseNet121,4,64,1,434.8,0.22,0.72
204,BERT-Large,1,64,1,500.8,0.08,0.42
205,BERT-Large,1,64,1,500.2,0.08,0.42
208,BERT-Large,1,64,1,500.3,0.08,0.42
378,GPT-FineTune,4,32,1,231.9,0.12,0.39
254,DenseNet121,4,64,1,434.4,0.22,0.72
485,GPT-FineTune,4,32,1,105.9,0.07,0.35
404,GPT-FineTune,4,32,1,231.8,0.12,0.39
418,GPT-FineTune,4,32,1,231.4,0.12,0.39
421,GPT-FineTune,4,32,1,231.4,0.12,0.39
278,DenseNet121,4,64,1,435.0,0.22,0.72
57,BERT-Large,1,64,1,800.2,0.10,0.33
191,GPT-FineTune,4,32,1,597.0,0.23,0.53
59,BERT-Large,1,64,1,800.1,0.10,0.33
432,GPT-FineTune,4,32,1,231.4,0.12,0.39
63,BERT-Large,1,64,1,800.5,0.10,0.33
68,BERT-Large,1,64,1,800.3,0.10,0.33
258,BERT-Large,1,64,1,500.7,0.08,0.42
261,BERT-Large,1,64,1,500.9,0.08,0.42
449,GPT-FineTune,4,32,1,232.1,0.12,0.39
210,GPT-FineTune,4,32,1,597.8,0.23,0.53
266,BERT-Large,1,64,1,500.6,0.08,0.42
231,GPT-FineTune,4,32,1,598.0,0.23,0.53
93,BERT-Large,1,64,1,800.5,0.10,0.33
94,BERT-Large,1,64,1,800.5,0.10,0.33
96,BERT-Large,1,64,1,800.4,0.10,0.33
244,GPT-FineTune,4,32,1,597.4,0.23,0.53
297,BERT-Large,1,64,1,500.3,0.08,0.42
498,GPT-FineTune,4,32,1,232.2,0.12,0.39
301,BERT-Large,1,64,1,500.0,0.08,0.42
116,BERT-Large,1,64,1,800.1,0.10,0.33
117,BERT-Large,1,64,1,800.9,0.10,0.33
303,BERT-Large,1,64,1,500.4,0.08,0.42
1,ResNet50,1,64,1,1000.8,0.17,0.83
306,BERT-Large,1,64,1,501.0,0.08,0.42
3,ResNet50,1,64,1,1000.9,0.17,0.83
4,ResNet50,1,64,1,1000.4,0.17,0.83
121,BERT-Large,1,64,1,800.4,0.10,0.33
512,GPT-FineTune,4,32,1,232.2,0.12,0.39
308,BERT-Large,1,64,1,500.6,0.08,0.42
309,BERT-Large,1,64,1,500.4,0.08,0.42
515,GPT-FineTune,4,32,1,231.6,0.12,0.39
9,ResNet50,1,64,1,1000.8,0.17,0.83
128,BERT-Large,1,64,1,800.3,0.10,0.33
129,BERT-Large,1,64,1,800.6,0.10,0.33
131,BERT-Large,1,64,1,800.6,0.10,0.33
264,GPT-FineTune,4,32,1,598.2,0.23,0.53
14,ResNet50,1,64,1,1000.3,0.17,0.83
132,BERT-Large,1,64,1,801.0,0.10,0.33
133,BERT-Large,1,64,1,800.6,0.10,0.33
15,ResNet50,1,64,1,1000.8,0.17,0.83
134,BERT-Large,1,64,1,800.2,0.10,0.33
17,ResNet50,1,64,1,1000.9,0.17,0.83
136,BERT-Large,1,64,1,800.6,0.10,0.33
373,DenseNet121,4,64,1,434.7,0.22,0.72
139,BERT-Large,1,64,1,800.7,0.10,0.33
140,BERT-Large,1,64,1,800.4,0.10,0.33
319,BERT-Large,1,64,1,500.2,0.08,0.42
141,BERT-Large,1,64,1,800.9,0.10,0.33
142,BERT-Large,1,64,1,800.9,0.10,0.33
22,ResNet50,1,64,1,1000.9,0.17,0.83
380,DenseNet121,4,64,1,435.0,0.22,0.72
23,ResNet50,1,64,1,1000.6,0.17,0.83
146,BERT-Large,1,64,1,800.4,0.10,0.33
25,ResNet50,1,64,1,1000.1,0.17,0.83
26,ResNet50,1,64,1,1000.9,0.17,0.83
27,ResNet50,1,64,1,1000.4,0.17,0.83
149,BERT-Large,1,64,1,800.9,0.10,0.33
28,ResNet50,1,64,1,1000.4,0.17,0.83
157,BERT-Large,1,64,1,800.3,0.10,0.33
337,BERT-Large,1,64,1,500.5,0.08,0.42
30,ResNet50,1,64,1,1000.0,0.17,0.83
281,GPT-FineTune,4,32,1,597.2,0.23,0.53
344,BERT-Large,1,64,1,500.0,0.08,0.42
347,BERT-Large,1,64,1,500.4,0.08,0.42
544,DenseNet121,4,64,1,239.1,0.16,0.80
37,ResNet50,1,64,1,1000.3,0.17,0.83
285,GPT-FineTune,4,32,1,597.6,0.23,0.53
352,BERT-Large,1,64,1,500.3,0.08,0.42
353,BERT-Large,1,64,1,500.2,0.08,0.42
409,DenseNet121,4,64,1,434.8,0.22,0.72
42,ResNet50,1,64,1,1000.5,0.17,0.83
173,BERT-Large,1,64,1,801.0,0.10,0.33
174,BERT-Large,1,64,1,800.4,0.10,0.33
177,BERT-Large,1,64,1,800.5,0.10,0.33
178,BERT-Large,1,64,1,800.2,0.10,0.33
179,BERT-Large,1,64,1,800.0,0.10,0.33
366,BERT-Large,1,64,1,500.1,0.08,0.42
370,BERT-Large,1,64,1,500.3,0.08,0.42
52,ResNet50,1,64,1,1000.7,0.17,0.83
53,ResNet50,1,64,1,1000.2,0.17,0.83
300,GPT-FineTune,4,32,1,597.3,0.23,0.53
192,BERT-Large,1,64,1,800.2,0.10,0.33
433,DenseNet121,4,64,1,434.7,0.22,0.72
659,GPT-FineTune,4,32,1,106.6,0.07,0.35
69,ResNet50,1,64,1,1000.9,0.17,0.83
70,ResNet50,1,64,1,1000.0,0.17,0.83
316,GPT-FineTune,4,32,1,597.4,0.23,0.53
73,ResNet50,1,64,1,1000.4,0.17,0.83
76,ResNet50,1,64,1,1000.3,0.17,0.83
77,ResNet50,1,64,1,1000.6,0.17,0.83
78,ResNet50,1,64,1,1000.3,0.17,0.83
410,BERT-Large,1,64,1,500.3,0.08,0.42
79,ResNet50,1,64,1,1000.9,0.17,0.83
82,ResNet50,1,64,1,1000.2,0.17,0.83
220,BERT-Large,1,64,1,800.5,0.10,0.33
83,ResNet50,1,64,1,1000.1,0.17,0.83
417,BERT-Large,1,64,1,500.9,0.08,0.42
333,GPT-FineTune,4,32,1,598.0,0.23,0.53
223,BERT-Large,1,64,1,800.0,0.10,0.33
84,ResNet50,1,64,1,1000.4,0.17,0.83
225,BERT-Large,1,64,1,800.1,0.10,0.33
86,ResNet50,1,64,1,1000.8,0.17,0.83
611,GPT-FineTune,4,32,1,231.6,0.12,0.39
99,ResNet50,1,64,1,1000.8,0.17,0.83
684,GPT-FineTune,4,32,1,105.6,0.07,0.35
102,ResNet50,1,64,1,1000.6,0.17,0.83
104,ResNet50,1,64,1,1000.9,0.17,0.83
369,GPT-FineTune,4,32,1,597.9,0.23,0.53
190,DenseNet121,4,64,1,892.5,0.35,0.79
193,DenseNet121,4,64,1,892.3,0.35,0.79
249,BERT-Large,1,64,1,800.8,0.10,0.33
194,DenseNet121,4,64,1,892.1,0.35,0.79
251,BERT-Large,1,64,1,800.4,0.10,0.33
252,BERT-Large,1,64,1,800.1,0.10,0.33
505,DenseNet121,4,64,1,434.6,0.22,0.72
268,BERT-Large,1,64,1,800.2,0.10,0.33
270,BERT-Large,1,64,1,800.7,0.10,0.33
