epoch,rank,train_time,eval_time,total_time,cpu_usage,gpu_usage,memory_usage,cpu_temp,gpu_temp,gpu_mem_percent,accuracy,top5_accuracy,f1_score,ckf_dim,shard_pct,batch_size,num_workers,lr,all_allocs,global_train_loss,global_eval_loss,local_train_loss,local_eval_loss
1,0,144.23778915405273,0.5372583866119385,144.82165503501892,9.8,1364.035584,1984.208896,45.0,59.0,5.364809943706117,89.79357798165138,0.0,0.8975854516029358,,1.0,32,4,2e-05,,0.2198998958549867,0.2706801213255716,0.2198998958549867,0.2706801213255716
2,0,145.22644877433777,0.5186588764190674,145.77400875091553,10.0,1264.698368,2006.654976,43.0,61.0,4.974112449866483,90.25229357798165,0.0,0.9025217890739441,,1.0,32,4,2e-05,,0.1161713741689743,0.23421700503848014,0.1161713741689743,0.23421700503848014
3,0,145.5742015838623,0.517768383026123,146.12316489219666,9.9,1466.837504,1998.094336,50.0,60.0,5.76913426567929,90.94036697247707,0.0,0.909376859664917,,1.0,32,4,2e-05,,0.07847955472612808,0.253081260471169,0.07847955472612808,0.253081260471169
4,0,144.60877919197083,0.5417957305908203,145.17631006240845,9.9,1513.248256,1999.761408,44.0,61.0,5.951669726443691,90.71100917431193,0.0,0.9069425463676453,,1.0,32,4,2e-05,,0.055148956195062285,0.29396242614186135,0.055148956195062285,0.29396242614186135
5,0,147.26593208312988,0.5234329700469971,147.81633639335632,9.9,1294.175232,2017.77152,43.0,60.0,5.090046209184358,89.56422018348624,0.0,0.8955695629119873,,1.0,32,4,2e-05,,0.039903345847052296,0.3400357797605182,0.039903345847052296,0.3400357797605182
6,0,142.4321539402008,0.5247247219085693,142.9847538471222,9.9,1376.612864,2001.453056,44.0,61.0,5.414276920667898,90.36697247706422,0.0,0.9036083817481995,,1.0,32,4,2e-05,,0.03307870387018553,0.3351078208433379,0.03307870387018553,0.3351078208433379
7,0,137.97802472114563,0.5162267684936523,138.52114391326904,10.2,1567.703552,2022.633472,47.0,61.0,6.165844720773062,90.71100917431193,0.0,0.9069768786430359,,1.0,32,4,2e-05,,0.025871609110055458,0.4203774688440725,0.025871609110055458,0.4203774688440725
8,0,147.5363736152649,0.5220472812652588,148.0937535762787,9.8,1652.555264,2002.980864,43.0,61.0,6.499570111530968,90.59633027522936,0.0,0.9057843685150146,,1.0,32,4,2e-05,,0.023599389206549096,0.36082070026922664,0.023599389206549096,0.36082070026922664
9,0,145.8146457672119,0.5432553291320801,146.3997848033905,10.0,1125.561344,1997.012992,44.0,61.0,4.426880619078059,90.13761467889908,0.0,0.9010508060455322,,1.0,32,4,2e-05,,0.019726083274018546,0.48457959376343895,0.019726083274018546,0.48457959376343895
10,0,142.87309527397156,0.5102181434631348,143.42850828170776,10.0,1378.73152,1997.832192,43.0,60.0,5.422609684790341,90.8256880733945,0.0,0.9082177877426147,,1.0,32,4,2e-05,,0.01757224886296567,0.37814166567741186,0.01757224886296567,0.37814166567741186
11,0,144.5937798023224,0.5152444839477539,145.13649320602417,9.7,1377.018368,1999.097856,45.0,60.0,5.415871785139858,90.48165137614679,0.0,0.9045844674110413,,1.0,32,4,2e-05,,0.01503433041530869,0.499327878339575,0.01503433041530869,0.499327878339575
12,0,141.78294134140015,0.5204455852508545,142.32948565483093,2.9,1386.870272,2003.881984,40.0,64.0,5.454619742424556,91.1697247706422,0.0,0.9116125106811523,,1.0,32,4,2e-05,,0.013517079026727847,0.45061062454083645,0.013517079026727847,0.45061062454083645
13,0,132.76373481750488,0.5112946033477783,133.2960488796234,2.9,1378.535424,2006.249472,42.0,65.0,5.421838430885339,89.3348623853211,0.0,0.8932462930679321,,1.0,32,4,2e-05,,0.012479090775927909,0.5117336238196136,0.012479090775927909,0.5117336238196136
14,0,128.3148651123047,0.523280143737793,128.8650300502777,2.8,1377.021952,2008.674304,42.0,65.0,5.415885881164232,90.0229357798165,0.0,0.9000683426856995,,1.0,32,4,2e-05,,0.011758105799350677,0.4568576987730254,0.011758105799350677,0.4568576987730254
15,0,132.5232036113739,0.5101778507232666,133.05892324447632,3.1,1362.405888,2027.606016,41.0,65.0,5.358400280051757,90.36697247706422,0.0,0.9035555720329285,,1.0,32,4,2e-05,,0.011992200622526875,0.5083182098668649,0.011992200622526875,0.5083182098668649
16,0,131.1067657470703,0.530301570892334,131.66386532783508,2.9,1399.252992,2025.381888,41.0,65.0,5.503321506634636,88.53211009174312,0.0,0.8850010633468628,,1.0,32,4,2e-05,,0.010504729576186173,0.507312039716528,0.010504729576186173,0.507312039716528
17,0,131.1017553806305,0.5123245716094971,131.6385362148285,3.0,1378.236928,2015.9488,41.0,64.0,5.420664433426813,89.79357798165138,0.0,0.8977096676826477,,1.0,32,4,2e-05,,0.010054235403574106,0.5033055926681659,0.010054235403574106,0.5033055926681659
18,0,127.11773824691772,0.5276567935943604,127.67643284797668,3.1,1334.296064,2025.263104,43.0,64.0,5.247843147173449,89.44954128440367,0.0,0.8943703770637512,,1.0,32,4,2e-05,,0.00911597745077182,0.5168700611919438,0.00911597745077182,0.5168700611919438
19,0,132.22124528884888,0.5268542766571045,132.776221036911,2.8,1099.893248,2002.837504,39.0,64.0,4.325926906233569,88.64678899082568,0.0,0.8864139914512634,,1.0,32,4,2e-05,,0.007998743818927342,0.5285483893998172,0.007998743818927342,0.5285483893998172
20,0,125.59373545646667,0.5190248489379883,126.14266610145569,3.1,1375.160832,2002.837504,40.0,64.0,5.408566017078904,88.07339449541284,0.0,0.8803405165672302,,1.0,32,4,2e-05,,0.007293093076879621,0.516281267918578,0.007293093076879621,0.516281267918578
